1.06681255,-4.57954954,0.71829998,6.19715903,-1.12450531,2.84931033,0.30889966,0.00047694,-0.02823476,-0.25322897,0.00425946,0.07786819,-0.17391161,-0.18010865,0.18838595,0.18339879,0.05611997,0.14157652,-0.00907576,-0.05502182,0.20756067
0.89243576,-3.36289844,-4.84488671,-14.42994633,1.31116435,2.38541328,-1.11776334,-0.97889155,-1.59021931,-3.02008915,0.82148583,0.15026619,0.08337960,-0.38877664,-0.42078789,-0.03676630,-0.02435593,-0.12462008,-0.88328483,0.20338600,0.13959070
-0.94024580,4.44622749,1.27352692,-0.27873427,-1.90684415,-0.37856924,0.08720343,0.25006155,0.29492185,-0.24590920,0.07165286,-0.01134407,0.04939998,0.10426891,0.09116687,0.11385236,-0.02244056,-0.07187981,0.02975342,0.00979230,0.03064409
-0.32290468,3.65875634,-3.57530104,3.72087083,0.03803168,-0.66972157,0.13274547,1.15069427,-0.44016957,-0.23068149,0.09916020,0.03289100,0.03966052,-0.05003824,0.37756301,-0.17362428,-0.09122269,0.16430453,0.08558582,0.02748705,-0.21201541
-0.83500858,2.66946135,2.36973856,-0.94562709,-0.86081765,0.85601900,-0.04413761,-0.05635146,0.10899718,-0.02252046,-0.10617317,0.08433164,0.00971281,0.09099682,-0.10286261,0.08177695,0.09795975,-0.07903124,-0.04675191,0.01551114,-0.02693581
0.45931137,-2.97784716,3.22456877,-0.25761551,-0.29784984,-4.39662509,-0.03496608,-0.08314477,0.03933648,-0.11341623,-0.32473046,0.11976725,0.12539140,-0.01165132,-0.26083332,-0.10111711,-0.17486718,-0.01487665,-0.17357423,-0.01928043,-0.07226585
0.28760813,-0.67740485,-5.50758352,-0.83853786,0.79393148,4.42290805,-0.00517044,-0.55106058,0.36544346,0.27106955,0.06749232,0.16026256,-0.13332675,-0.26204993,0.07824562,-0.24292416,0.13619662,0.02004809,-0.23019131,0.00815039,-0.05780832
-1.10387532,4.36368411,2.10711043,0.62290066,1.68936130,-0.36505604,-0.39259232,0.18030842,0.06782682,-0.18017652,0.04635833,-0.03522066,0.13284985,-0.07315237,-0.01840467,-0.15308973,-0.03458948,0.10473391,0.09726892,0.00410151,0.05745087
-0.01650371,0.31933002,-1.11336033,0.27805210,-1.76638701,-1.34045265,-0.03274633,-0.35551711,-0.13343452,0.09843558,-0.28363068,-0.08366575,-0.14234158,0.24458170,-0.01856686,-0.00408768,-0.02519884,-0.09494182,-0.13464750,-0.04947364,-0.05321550
-0.44350456,0.99941049,2.08609965,0.62404563,-0.54169746,0.25118342,0.54047849,-0.25230421,0.15272113,-0.22989803,0.00204075,0.01551314,-0.20506877,0.09919796,-0.09794570,-0.00477606,0.00735618,-0.07536048,-0.00616350,0.04766231,-0.01349985
-0.54349312,1.32353494,-0.22047681,-3.61587373,0.30077225,1.92626175,-0.24861269,0.18970566,-0.09855554,0.36919503,0.02250049,-0.15292917,0.07699383,-0.14491312,-0.03567634,0.01988231,0.02309348,-0.05442949,-0.11868599,-0.00494149,0.01628517
0.37904052,-3.66566888,4.78187872,2.46772242,0.04166901,1.23858857,0.95843132,0.00174085,-0.38493159,-0.20328715,-0.08795639,-0.05022696,0.00490086,-0.08814145,0.15953542,0.03490145,0.04242536,-0.03530547,0.08798427,0.06658753,0.05592203
1.21298867,-6.31369645,-4.64390403,-11.05142446,1.75340081,2.29052527,-0.77545037,-0.81743612,-0.72044902,-1.34099028,0.05675141,0.47453918,-0.28661759,-0.02163247,-0.09988676,-0.17570585,-0.07710810,0.23400198,0.03265400,0.25180130,0.11884599
0.35548029,1.59030852,-3.55367856,2.20952759,-5.86885821,-3.28316881,-0.12722910,-0.35089143,0.24676063,-0.08427813,0.26494043,-0.47855278,-0.01919074,0.11461176,0.28724446,-0.06293021,0.17623652,0.03997313,0.04572808,-0.04609281,0.02744713
-0.87927876,3.08388542,1.67971506,0.53450973,1.30354686,0.62104653,0.36221482,0.17900915,-0.39472112,-0.00249218,0.01146232,0.16385871,-0.18901370,-0.05739518,-0.09791761,-0.15289434,0.04180387,0.04307957,-0.00617083,0.04475821,0.03998397
0.21197772,-1.91688619,-1.87069802,-3.45595407,0.24883337,1.19689627,0.23727330,0.38795048,0.53834476,-0.09174452,-0.06407219,-0.33804587,-0.12874595,0.05624214,0.00465672,-0.04118106,0.06517006,0.08542957,0.08010650,-0.11149530,-0.06035834
-0.95990603,5.16232720,-0.26616955,0.68658309,-0.98181665,-0.85043130,-0.07555326,-0.01924579,-0.24419832,-0.10166464,0.00885372,0.34345831,-0.01001730,0.01428984,0.24299500,-0.10137061,-0.10591051,-0.06928053,-0.04406047,0.06325656,-0.00846047
-0.81632727,3.89771158,0.14947012,-0.41517738,-1.28966661,-0.03002543,0.03869772,0.46767176,-0.27028053,0.03832517,-0.09155800,0.08522417,-0.00947664,0.03419343,0.10628776,0.06488718,-0.02907452,-0.04269969,-0.04759891,-0.02923276,-0.05037563
0.57798012,-4.64857000,3.42731224,2.74050234,1.41987206,1.48878839,0.07835372,-0.57795709,0.02044982,0.15328205,0.11041721,-0.39494200,0.16883839,-0.09298290,0.07732825,0.01249263,-0.09753942,0.00474559,0.09668237,0.00198837,-0.00884442
-0.19197666,1.33916220,-2.92498310,0.66860246,1.29303581,-0.43509047,0.17487115,-0.37526552,0.33591778,-0.07127790,0.06955969,-0.00185372,-0.18011423,0.01957088,0.13877345,-0.14385871,-0.10792136,-0.09070838,0.00407560,0.01319736,-0.00113177
0.24733668,-3.60780546,7.19448411,1.45900038,0.68138113,0.26879250,0.61760575,0.03594193,-0.44696894,-0.00071707,-0.04150908,-0.14028082,0.40529521,0.04455891,0.01323744,0.11235208,-0.14732238,0.00752042,0.18108038,0.04157628,-0.00048202
1.79787175,-8.57276683,1.85705933,-1.32676178,-3.84398473,-1.54721503,-0.60909265,0.35956957,0.16608642,0.16382832,-0.32563644,0.02067444,-0.04145780,-0.20747725,0.01027422,-0.08786710,-0.00081409,0.03421716,0.00114869,0.07540467,0.03725407
-1.35797883,5.51694341,2.15235432,0.29261709,0.39341481,1.66409188,-0.18803919,-0.28093986,-0.07568191,0.04444084,0.10358127,0.06384904,0.12250558,0.04923219,0.03293090,0.03149024,0.14865975,0.01823534,0.04813435,-0.03159804,-0.03573335
-0.51797115,0.36972332,2.43518239,-1.64426653,2.73282171,-0.39655895,-0.36292462,0.01649207,0.16936159,0.18739246,-0.03618211,-0.16425749,0.19942381,-0.03680501,-0.28571872,-0.13227466,-0.04226899,0.08015931,0.00281269,-0.11755447,-0.01906387
1.00733088,-3.33204086,-0.94958740,3.98765972,-4.27528489,0.50368096,0.56868716,-0.01676904,-0.85107424,0.38119106,-0.10813603,0.30797681,-0.24139633,-0.22135303,-0.06228091,0.42747181,-0.34603499,-0.00172932,0.05619031,-0.11730979,0.02357708
0.62452028,-1.70140908,-5.03294607,-0.74876862,1.09565796,-2.55482783,0.56021815,0.34218040,0.41702990,-0.15524268,-0.00401370,-0.01973822,-0.25349655,0.05311110,0.12373078,-0.09511380,0.01196840,-0.07138620,0.05906476,0.10590002,-0.01274668
-1.31105850,5.39569476,2.54559676,-0.00729309,-0.37760136,1.05330753,-0.14829969,-0.00517116,-0.05031677,-0.10041700,0.02675218,0.19529929,0.08996953,0.00802974,0.00413370,0.05225388,0.10062037,-0.02666112,0.03825339,0.02578326,0.00775070
0.00548686,-1.46651061,-0.85574444,-10.28541764,-1.55768346,2.91459956,0.06107306,0.11758971,0.44293234,-0.21440581,-0.19303022,0.57266771,0.05608361,0.31543107,-0.10576382,0.18023831,0.04341070,0.62383093,0.28915948,0.09968952,0.03555582
1.44843036,-1.70850603,-8.99026268,9.41334935,0.26425072,2.27498840,-0.64937015,0.09727584,0.16477292,-0.21851369,-0.15880123,0.26053844,0.64597801,0.41450860,-0.44039248,0.07713588,0.05773131,-0.07617095,0.02343552,0.04076416,0.25678973
-0.29361221,1.70066733,-0.15956641,0.57836454,-2.49392024,-0.87576629,-0.23097689,0.03697974,0.11802106,-0.13923539,-0.18058270,-0.04269913,-0.11528664,0.00119262,0.05534505,-0.00950617,0.01680225,-0.08063377,-0.07223580,0.02824829,-0.01619634
-0.60096217,1.47806063,1.38435352,0.23548981,3.57511197,-1.19000441,0.38796891,-0.21287768,-0.24496426,0.17719311,0.27400785,-0.23477465,0.00847492,0.05425969,-0.20967150,-0.01522236,-0.14019333,0.10629384,0.06317012,-0.08563534,0.08752083
-0.02936964,1.07999546,-4.37011986,0.83291360,0.81875384,0.91714079,-0.11062383,0.00914526,0.45106574,-0.01086880,0.20960189,-0.41626765,0.04531292,-0.02028942,0.23547734,-0.09060031,-0.03819254,-0.05088531,-0.00277304,-0.01700373,-0.04405950
-1.04184760,4.24660491,2.72855539,-0.08129101,-1.62116036,0.27947547,0.17000778,0.05614544,-0.25904026,-0.04177294,-0.02907904,0.22075392,-0.01638146,0.10697789,-0.08998120,0.19372524,0.01443108,-0.09766356,0.01889029,0.03539308,0.01478161
1.09333379,-4.93830908,-2.60443812,-0.43226835,2.57916998,-3.60825194,0.44160336,0.93252630,-0.32641889,0.19816834,-0.52442267,-0.15723876,-0.24046592,0.25935501,-0.03204118,-0.04051836,0.17391306,0.24897100,-0.26911199,0.08305466,-0.03955580
-0.83798055,2.44700630,3.15852496,1.06898896,0.44758902,1.14597888,-0.76395637,-0.25594159,0.04787991,0.03327710,-0.11222565,-0.16654249,0.13614914,-0.08602078,-0.11497375,0.05486379,0.02932406,0.03456727,0.09271801,-0.00040399,-0.01093192
-0.04847018,-1.42291824,1.88093817,-0.02758461,-0.67002967,1.61859943,0.76956244,-0.23859020,-0.00136227,-0.02790591,-0.14291294,0.00924624,-0.23489680,0.09007786,-0.04146678,0.03809953,0.17874682,-0.09846505,-0.04128955,0.00330342,-0.08124731
-0.59542606,1.90512419,0.20658415,-0.97911297,2.33601293,-1.13261460,-0.14915698,0.01935335,-0.17504474,0.23451473,0.00652469,-0.16785822,0.08425656,0.11934803,-0.06945128,-0.03673110,-0.14459245,0.04086634,-0.06784681,-0.01831685,0.05689572
0.80749491,-1.23253557,-3.20296141,-4.78271340,-8.65508563,-3.31563655,-0.31023786,-0.09118719,-0.54944038,0.87622268,0.57135761,-0.18277478,0.29106607,-0.47031241,-0.16963227,0.33038788,-0.39219323,0.42268553,0.17214364,0.14633436,-0.07923273
-0.40399988,1.36556106,0.52715138,2.48073499,4.31285755,-2.13688438,0.21027934,-0.65820892,0.00522092,-0.11430248,0.09954404,0.14799636,-0.21829821,-0.07054009,-0.11077153,0.00858408,-0.09627215,0.15748255,0.05102434,-0.19021653,-0.03344447
1.03399050,-7.30161806,8.66945851,0.06296531,1.10108062,0.91483280,-0.18279368,0.15021433,0.09521413,-0.05479238,0.11799607,0.19979457,0.61613770,-0.02254551,0.26835489,-0.20213518,0.05813499,-0.09257589,0.00763477,-0.05138090,-0.19690077
2.12347867,-4.16310326,-11.41082122,7.51645810,1.34504585,-0.23471776,0.12324957,0.03797858,0.05360036,-0.06615744,0.10500765,0.61571999,0.67582164,0.29226712,-0.64888784,0.05604805,-0.09812045,-0.37775939,0.14019049,0.18184220,0.22941097
-0.23041475,1.39572343,-3.02707493,-3.43398883,-1.34465589,1.77123141,0.07427319,0.39714137,0.17550728,0.11070942,0.19836858,-0.24173062,0.03715024,-0.17400542,0.19017044,0.12497395,-0.12058121,-0.00010026,-0.08499158,-0.02739792,-0.14190463
-0.66121844,1.80778795,3.39882092,2.01382606,0.30669272,0.54791240,-0.17706636,-0.24156843,-0.12952430,-0.18370608,-0.07099636,0.03284885,-0.07917426,-0.02923857,-0.10048519,-0.02696030,-0.00642022,0.01097193,0.09972521,0.05630568,0.00834052
-0.90608946,3.67717871,0.06191534,-3.10401817,0.98694256,-0.18676031,0.26048753,0.28326734,0.61034230,-0.18173681,0.38432817,-0.06599099,0.16449524,-0.09141279,0.04983178,-0.11896254,-0.13050684,-0.02842223,0.03422641,0.04136593,0.15545695
0.17774962,-0.83770621,0.51039566,3.81372852,-0.69387091,0.29726242,-0.57419609,0.10489594,-0.24149768,-0.06172168,-0.32013009,-0.18166898,-0.15964805,-0.09480723,-0.02299264,0.05910695,-0.07477270,0.03026138,0.03626113,0.01418966,0.03222971
0.95159718,-4.74239924,-2.58898269,-2.04040214,-2.37458842,0.49554123,0.24764058,-0.19949537,0.15378981,0.19824227,-0.51175377,0.13749174,-0.27751998,0.15729563,0.05259423,-0.07174675,0.10497992,0.00849636,0.07525554,0.03062841,0.02435795
-1.49413289,6.00793501,2.46490668,-0.60601806,1.06734308,1.16774269,0.03319818,-0.14862571,-0.28002260,0.19448685,0.22207021,0.02490127,0.25638465,0.15813517,-0.05672670,0.04062069,0.10126526,0.04172578,0.04860194,-0.05893822,0.01711935
-0.51411272,2.14233697,-0.06308865,2.61365336,2.45985823,-0.61732276,-0.04711416,-0.05361049,-0.13463820,-0.20301230,-0.00937430,0.11805767,-0.23327235,-0.16615207,0.01402151,-0.26182986,-0.08503763,0.03470470,0.09895983,0.10070282,0.03398719
-0.38470426,0.12614578,2.27380944,-1.68683596,-0.50077746,0.09032638,0.55833259,-0.24962377,-0.16960425,0.20707432,-0.12338049,-0.00113612,-0.01613714,0.26115410,-0.24160786,0.12676180,-0.07410420,-0.11931849,-0.05077159,-0.00082495,-0.04992849
-0.36959183,1.88465515,1.64986029,-1.51792780,-2.88397175,-2.73748141,0.61396191,0.47813619,0.54319635,-0.32264348,0.16365636,-0.13614903,0.03428216,0.17598327,-0.14124789,0.02102018,-0.05512267,-0.07466833,-0.00582718,-0.03619183,0.13184394
0.19534156,-0.76567101,-4.01754376,-0.40453581,0.21853378,2.69660331,-0.35373168,-0.09313141,0.23629810,0.29460343,-0.25813563,-0.23402799,-0.05146560,0.09562779,0.13421090,-0.02794731,0.13795105,-0.01165439,-0.04517442,-0.10273165,-0.04562108
1.28468943,-2.15044340,-9.31959988,4.45344625,0.91309071,0.26760735,0.28912311,1.18860712,-0.25511098,0.09456683,0.24022640,-0.48930055,0.57952382,0.48229749,-0.11548433,-0.06216741,0.12416367,-0.00776094,-0.08612952,0.08061374,-0.32836167
-0.79277173,2.75900419,0.14074329,-3.39292521,1.29862500,-0.24926795,-0.18520252,-0.06511373,0.25627198,0.15004111,-0.07131867,0.25505658,0.12598046,0.05080829,-0.01350914,-0.17353265,-0.07858458,-0.02853787,-0.06313810,0.04241079,0.06309236
-0.35185725,1.56753441,3.70160878,1.69499809,-3.73272235,-1.75878347,-1.03885483,0.02743897,-0.02122416,-0.28898811,-0.40713123,-0.06362684,0.10331267,-0.12505193,-0.12910765,0.05234872,0.26353128,-0.15871746,-0.02117109,-0.00313687,-0.03852733
0.08694398,-1.60805970,-0.31187443,1.13631694,0.90895193,2.63801125,0.39312278,-0.24220506,-0.05326267,0.25680176,0.03106610,-0.10311193,-0.25175640,-0.17458118,-0.05324890,-0.08492476,0.09028413,0.00483770,-0.08446896,0.00504336,0.01218776
-0.31392519,-0.38892784,2.88865812,-0.35751844,-0.27049563,2.03057921,0.09724660,0.36509169,0.42423525,0.07538513,0.29895913,-0.40014849,-0.00048171,-0.32674547,-0.12953722,0.13486704,0.06592794,0.12866535,0.02554482,0.02861977,0.00579990
-0.22977304,2.17629857,-2.53197638,-1.72582790,-1.44199847,-3.01498304,-0.27301715,-0.07092473,-0.10004881,0.23435416,-0.14751534,0.05876966,0.10243742,0.28903697,0.21387985,-0.04358991,-0.10088771,-0.02452254,-0.16458973,-0.08321616,0.01131752
-0.56045492,3.83647290,-1.88730765,3.88211989,-0.94552769,0.95871259,-0.02579175,-0.80745542,0.16449593,-0.24859494,0.08999028,0.02456479,-0.18188452,0.18450177,0.27362681,0.03011581,-0.01677324,-0.01827894,0.03823123,-0.01893184,-0.03402650
-0.10639010,-1.86181680,1.96975245,-1.93171074,2.21661986,0.39282040,0.41024495,0.13490410,-0.30562412,0.29838657,-0.05289552,-0.11112813,-0.05244872,-0.06187650,-0.21140468,-0.15616173,0.00349211,-0.01595117,-0.04744141,0.06097132,0.05515319
-1.02884269,4.28743839,1.85624320,0.87039824,1.36083768,-0.79069493,0.03367393,0.17943932,-0.10112126,-0.21867011,0.00850210,0.08461305,-0.00453654,0.11330562,-0.03362880,-0.13307183,-0.00781813,0.14101329,-0.01783872,-0.01177430,0.02626496
3.21819235,-12.97481834,8.78014058,3.81154983,-1.17188854,2.66010284,-0.50442464,-0.01360168,-0.03396891,0.34516321,1.00842900,0.58712926,0.09706296,0.53582376,1.16405555,0.21216139,0.01170777,0.13823702,-0.33521207,-0.14818437,0.21212565
0.62788695,-2.91991781,0.24738141,-0.19472532,0.80507639,-4.96871662,0.19056635,0.02431571,0.55782114,-0.20613695,-0.08565277,-0.19996261,-0.07882308,-0.08101144,-0.15314326,0.08288980,-0.18781979,-0.03980108,-0.03263967,-0.09311678,0.01862496
-0.57167135,2.25947365,-2.22370243,-3.95421605,0.23922975,2.91416430,-0.07377042,0.29023896,-0.20791884,0.40004056,-0.14566107,0.22372909,-0.07835312,-0.21269712,0.25094879,-0.11525777,0.08207363,-0.07759902,-0.00016653,-0.03006485,-0.02920791
-0.08471925,0.21807987,-1.72949723,-2.91483400,5.99268170,-4.54846420,-0.06186722,0.54825447,0.43378004,0.14131800,0.02642516,0.20339801,-0.04695302,-0.14141029,0.09011902,0.29355341,0.22764557,0.11399772,-0.06142317,0.01850371,0.02417001
