0.70157571,-3.33819309,-2.16564031,-1.72826836,-2.17064598,-0.67204010,0.30018565,-0.19419894,-0.31440903,0.18458645,1.17744895,-0.43862470,-0.00597767,-0.84781439,-0.25222065,-0.32742165,-0.38972494,-1.02994613,-0.45120936,0.37035908,0.07107977
1.05820044,-3.85410817,-2.70584955,-1.93677775,-4.31337727,-1.99443112,0.32467430,-0.32814237,-0.39039588,0.27655392,1.32615414,-0.48852715,-0.03315973,-0.91490577,-0.27540178,-0.21312878,-0.48624504,-0.96950213,-0.47597386,0.43116566,0.03991813
1.39297872,-4.58891243,-3.27599481,-2.11998603,-5.68092099,-3.06161036,0.30072325,-0.52005936,-0.54864223,0.40512138,1.33817666,-0.44145892,-0.02408538,-0.97837792,-0.32936623,-0.26495192,-0.44845285,-0.94493561,-0.47790538,0.37740693,0.07619213
1.06412447,-4.08034363,-2.62786103,-2.07428464,-4.16994705,-1.95829510,0.30530366,-0.34631093,-0.38991337,0.27229542,1.22672918,-0.43632437,-0.01042299,-0.88303383,-0.30193581,-0.26255701,-0.42155937,-1.01270664,-0.46561030,0.37918764,0.07238150
0.94404523,-3.86140573,-2.49289070,-2.05938229,-3.45180514,-1.47840483,0.32731251,-0.27984609,-0.33148960,0.22217216,1.23601969,-0.46088637,-0.01099791,-0.87759996,-0.28511664,-0.27000397,-0.42802462,-1.01233056,-0.47515449,0.39704984,0.06551885
0.85409534,-3.65754700,-2.43631712,-1.95762244,-2.95817766,-1.02412622,0.32304643,-0.20493982,-0.31449590,0.20328139,1.26130690,-0.50622965,-0.01426193,-0.88512768,-0.26086946,-0.26505534,-0.42788893,-1.01514424,-0.46767683,0.40676200,0.04959908
0.78104203,-3.55028877,-2.03756478,-1.96299321,-2.73830947,-1.07106836,0.33493547,-0.24242605,-0.29091288,0.18274471,1.20745593,-0.45375935,0.00584669,-0.85304592,-0.28651174,-0.29259816,-0.40498361,-1.02132863,-0.45498183,0.39877750,0.07194918
0.81084166,-3.60779586,-2.00607042,-1.82516209,-2.83415953,-1.17267742,0.36383990,-0.25342672,-0.28076963,0.17519092,1.24697117,-0.48443979,-0.00734422,-0.87523827,-0.28693785,-0.28294385,-0.43039973,-0.99726509,-0.44771475,0.42077447,0.06229445
1.19559452,-4.28441098,-2.87253265,-2.16572221,-4.65086380,-2.30840823,0.34891300,-0.39138226,-0.42940285,0.29638560,1.33768242,-0.51745508,-0.02139122,-0.93554670,-0.31012396,-0.21384407,-0.50274681,-0.98624893,-0.49162436,0.43314262,0.05491291
1.36728358,-4.65465165,-3.00104346,-2.33576815,-5.46760964,-2.94027023,0.30697066,-0.50544148,-0.50498822,0.37338703,1.36592045,-0.49399679,-0.00704337,-0.96986018,-0.34966873,-0.22369871,-0.49428052,-0.96744205,-0.49186864,0.43408940,0.06996432
