nohup: ignoring input

 28%|██▊       | 1405/5000 [02:17<05:48, 10.30it/s, loss=-1.89]
 28%|██▊       | 1405/5000 [02:17<05:48, 10.30it/s, loss=-1.89]
 28%|██▊       | 1407/5000 [02:17<05:48, 10.31it/s, loss=-1.89]
 28%|██▊       | 1407/5000 [02:17<05:48, 10.31it/s, loss=-1.89]
 28%|██▊       | 1407/5000 [02:17<05:48, 10.31it/s, loss=-1.89]
 28%|██▊       | 1409/5000 [02:17<05:46, 10.38it/s, loss=-1.89]
 28%|██▊       | 1409/5000 [02:17<05:46, 10.38it/s, loss=-1.89]
 28%|██▊       | 1409/5000 [02:17<05:46, 10.38it/s, loss=-1.89]
 28%|██▊       | 1411/5000 [02:17<05:48, 10.30it/s, loss=-1.89]
 28%|██▊       | 1411/5000 [02:17<05:48, 10.30it/s, loss=-1.89]
 28%|██▊       | 1411/5000 [02:18<05:48, 10.30it/s, loss=-1.89]
 28%|██▊       | 1413/5000 [02:18<05:45, 10.37it/s, loss=-1.89]
 28%|██▊       | 1413/5000 [02:18<05:45, 10.37it/s, loss=-1.89]
 28%|██▊       | 1413/5000 [02:18<05:45, 10.37it/s, loss=-1.89]
 28%|██▊       | 1415/5000 [02:18<05:44, 10.40it/s, loss=-1.89]
 28%|██▊       | 1415/5000 [02:18<05:44, 10.40it/s, loss=-1.89]
 28%|██▊       | 1415/5000 [02:18<05:44, 10.40it/s, loss=-1.89]
 28%|██▊       | 1417/5000 [02:18<05:42, 10.46it/s, loss=-1.89]
 28%|██▊       | 1417/5000 [02:18<05:42, 10.46it/s, loss=-1.89]
 28%|██▊       | 1417/5000 [02:18<05:42, 10.46it/s, loss=-1.89]
 28%|██▊       | 1419/5000 [02:18<05:42, 10.44it/s, loss=-1.89]
 28%|██▊       | 1419/5000 [02:18<05:42, 10.44it/s, loss=-1.89]
 28%|██▊       | 1419/5000 [02:18<05:42, 10.44it/s, loss=-1.89]
 28%|██▊       | 1421/5000 [02:18<05:43, 10.41it/s, loss=-1.89]
 28%|██▊       | 1421/5000 [02:18<05:43, 10.41it/s, loss=-1.89]
 28%|██▊       | 1421/5000 [02:19<05:43, 10.41it/s, loss=-1.89]
 28%|██▊       | 1423/5000 [02:19<05:40, 10.49it/s, loss=-1.89]
 28%|██▊       | 1423/5000 [02:19<05:40, 10.49it/s, loss=-1.89]
 28%|██▊       | 1423/5000 [02:19<05:40, 10.49it/s, loss=-1.89]
 28%|██▊       | 1425/5000 [02:19<05:38, 10.55it/s, loss=-1.89]
 28%|██▊       | 1425/5000 [02:19<05:38, 10.55it/s, loss=-1.89]
 28%|██▊       | 1425/5000 [02:19<05:49, 10.23it/s, loss=-1.89]

Warmup:   0%|          | 0/3000 [00:00, ?it/s]
Warmup:   0%|          | 1/3000 [00:02,  2.40s/it, step size=9.91e+00, acc. prob=0.033]
Warmup:   0%|          | 2/3000 [00:02,  1.09s/it, step size=9.95e-01, acc. prob=0.016]
Warmup:   0%|          | 3/3000 [00:02,  1.29it/s, step size=8.97e-01, acc. prob=0.325]
Warmup:   0%|          | 4/3000 [00:03,  1.58it/s, step size=1.12e+00, acc. prob=0.487]
Warmup:   0%|          | 5/3000 [00:03,  2.13it/s, step size=1.69e+00, acc. prob=0.588]
Warmup:   0%|          | 6/3000 [00:03,  2.69it/s, step size=1.42e+00, acc. prob=0.618]
Warmup:   0%|          | 7/3000 [00:03,  3.22it/s, step size=2.51e+00, acc. prob=0.673]
Warmup:   0%|          | 8/3000 [00:04,  3.70it/s, step size=2.72e-01, acc. prob=0.601]
Warmup:   0%|          | 9/3000 [00:05,  2.16it/s, step size=4.95e-01, acc. prob=0.645]
Warmup:   0%|          | 10/3000 [00:05,  1.66it/s, step size=9.16e-01, acc. prob=0.681]
Warmup:   0%|          | 11/3000 [00:06,  1.81it/s, step size=1.16e+00, acc. prob=0.698]
Warmup:   0%|          | 12/3000 [00:06,  1.94it/s, step size=2.17e+00, acc. prob=0.723]
Warmup:   0%|          | 13/3000 [00:06,  2.41it/s, step size=7.96e-01, acc. prob=0.704]
Warmup:   0%|          | 14/3000 [00:07,  2.89it/s, step size=1.52e+00, acc. prob=0.725]
Warmup:   0%|          | 15/3000 [00:07,  3.38it/s, step size=5.86e-01, acc. prob=0.709]
Warmup:   1%|          | 16/3000 [00:07,  2.96it/s, step size=1.12e+00, acc. prob=0.727]
Warmup:   1%|          | 17/3000 [00:07,  3.43it/s, step size=2.11e+00, acc. prob=0.743]
Warmup:   1%|          | 18/3000 [00:08,  3.84it/s, step size=3.96e+00, acc. prob=0.758]
Warmup:   1%|          | 20/3000 [00:08,  4.41it/s, step size=1.39e+00, acc. prob=0.744]
Warmup:   1%|          | 21/3000 [00:08,  4.61it/s, step size=5.35e-01, acc. prob=0.731]
Warmup:   1%|          | 23/3000 [00:09,  4.27it/s, step size=1.74e+00, acc. prob=0.753]
Warmup:   1%|          | 24/3000 [00:09,  4.46it/s, step size=1.17e+00, acc. prob=0.749]
Warmup:   1%|          | 25/3000 [00:09,  3.61it/s, step size=1.99e+00, acc. prob=0.758]
Warmup:   1%|          | 26/3000 [00:10,  3.93it/s, step size=1.90e+00, acc. prob=0.759]
Warmup:   1%|          | 27/3000 [00:10,  4.22it/s, step size=7.85e-01, acc. prob=0.748]
Warmup:   1%|          | 28/3000 [00:10,  4.43it/s, step size=1.40e+00, acc. prob=0.757]
Warmup:   1%|          | 29/3000 [00:10,  4.62it/s, step size=2.51e+00, acc. prob=0.765]
Warmup:   1%|          | 31/3000 [00:10,  5.67it/s, step size=3.44e+00, acc. prob=0.771]
Warmup:   1%|          | 33/3000 [00:11,  3.30it/s, step size=6.78e-01, acc. prob=0.754]
Warmup:   1%|          | 34/3000 [00:12,  3.02it/s, step size=1.17e+00, acc. prob=0.761]
Warmup:   1%|          | 35/3000 [00:12,  3.38it/s, step size=1.92e+00, acc. prob=0.767]
Warmup:   1%|          | 36/3000 [00:12,  3.74it/s, step size=3.32e+00, acc. prob=0.773]
Warmup:   1%|          | 37/3000 [00:13,  3.17it/s, step size=6.92e-01, acc. prob=0.758]
Warmup:   1%|▏         | 38/3000 [00:13,  2.87it/s, step size=1.18e+00, acc. prob=0.764]
Warmup:   1%|▏         | 39/3000 [00:13,  3.28it/s, step size=1.99e+00, acc. prob=0.770]
Warmup:   1%|▏         | 40/3000 [00:13,  3.69it/s, step size=8.80e-01, acc. prob=0.762]
Warmup:   1%|▏         | 41/3000 [00:14,  4.03it/s, step size=1.41e+00, acc. prob=0.768]
Warmup:   1%|▏         | 42/3000 [00:14,  4.34it/s, step size=1.56e+00, acc. prob=0.769]
Warmup:   1%|▏         | 43/3000 [00:14,  4.55it/s, step size=1.94e+00, acc. prob=0.772]
Warmup:   1%|▏         | 44/3000 [00:14,  4.76it/s, step size=3.25e+00, acc. prob=0.777]
Warmup:   2%|▏         | 45/3000 [00:14,  4.86it/s, step size=1.42e+00, acc. prob=0.770]
Warmup:   2%|▏         | 46/3000 [00:15,  4.99it/s, step size=1.00e+00, acc. prob=0.767]
Warmup:   2%|▏         | 47/3000 [00:15,  4.28it/s, step size=1.59e+00, acc. prob=0.771]
Warmup:   2%|▏         | 49/3000 [00:15,  5.42it/s, step size=1.61e+00, acc. prob=0.772]
Warmup:   2%|▏         | 50/3000 [00:15,  5.38it/s, step size=2.25e+00, acc. prob=0.776]
Warmup:   2%|▏         | 52/3000 [00:16,  4.54it/s, step size=1.48e+00, acc. prob=0.773]
Warmup:   2%|▏         | 53/3000 [00:16,  4.72it/s, step size=2.22e+00, acc. prob=0.776]
Warmup:   2%|▏         | 55/3000 [00:16,  6.46it/s, step size=9.53e-01, acc. prob=0.770]
Warmup:   2%|▏         | 56/3000 [00:16,  6.12it/s, step size=1.44e+00, acc. prob=0.774]
Warmup:   2%|▏         | 57/3000 [00:17,  5.95it/s, step size=2.27e+00, acc. prob=0.778]
Warmup:   2%|▏         | 59/3000 [00:17,  6.50it/s, step size=1.93e+00, acc. prob=0.777]
Warmup:   2%|▏         | 60/3000 [00:17,  6.17it/s, step size=6.41e-01, acc. prob=0.769]
Warmup:   2%|▏         | 61/3000 [00:17,  4.33it/s, step size=1.02e+00, acc. prob=0.773]
Warmup:   2%|▏         | 62/3000 [00:18,  3.50it/s, step size=1.61e+00, acc. prob=0.776]
Warmup:   2%|▏         | 63/3000 [00:18,  3.84it/s, step size=2.44e+00, acc. prob=0.780]
Warmup:   2%|▏         | 64/3000 [00:18,  4.12it/s, step size=3.02e+00, acc. prob=0.781]
Warmup:   2%|▏         | 65/3000 [00:19,  4.37it/s, step size=5.53e-01, acc. prob=0.769]
Warmup:   2%|▏         | 66/3000 [00:19,  3.96it/s, step size=7.99e-01, acc. prob=0.772]
Warmup:   2%|▏         | 67/3000 [00:19,  4.26it/s, step size=1.08e+00, acc. prob=0.775]
Warmup:   2%|▏         | 68/3000 [00:19,  3.34it/s, step size=1.60e+00, acc. prob=0.778]
Warmup:   2%|▏         | 69/3000 [00:20,  3.73it/s, step size=2.26e+00, acc. prob=0.780]
Warmup:   2%|▏         | 70/3000 [00:20,  4.10it/s, step size=2.97e+00, acc. prob=0.782]
Warmup:   2%|▏         | 72/3000 [00:20,  4.03it/s, step size=1.65e+00, acc. prob=0.779]
Warmup:   2%|▏         | 73/3000 [00:21,  4.28it/s, step size=1.72e+00, acc. prob=0.779]
Warmup:   2%|▏         | 74/3000 [00:21,  4.48it/s, step size=9.27e-01, acc. prob=0.775]
Warmup:   2%|▎         | 75/3000 [00:21,  4.67it/s, step size=1.22e+00, acc. prob=0.777]
Warmup:   3%|▎         | 76/3000 [00:21,  3.57it/s, step size=1.86e+00, acc. prob=0.780]
Warmup:   3%|▎         | 77/3000 [00:22,  3.92it/s, step size=8.57e-01, acc. prob=0.775]
Warmup:   3%|▎         | 78/3000 [00:22,  3.24it/s, step size=1.30e+00, acc. prob=0.778]
Warmup:   3%|▎         | 79/3000 [00:22,  3.62it/s, step size=1.92e+00, acc. prob=0.781]
Warmup:   3%|▎         | 80/3000 [00:23,  3.06it/s, step size=9.05e-01, acc. prob=0.776]
Warmup:   3%|▎         | 81/3000 [00:23,  2.77it/s, step size=1.36e+00, acc. prob=0.779]
Warmup:   3%|▎         | 82/3000 [00:23,  3.20it/s, step size=1.96e+00, acc. prob=0.781]
Warmup:   3%|▎         | 83/3000 [00:23,  3.61it/s, step size=1.42e+00, acc. prob=0.779]
Warmup:   3%|▎         | 84/3000 [00:24,  3.99it/s, step size=1.73e+00, acc. prob=0.781]
Warmup:   3%|▎         | 85/3000 [00:24,  4.27it/s, step size=1.13e+00, acc. prob=0.778]
Warmup:   3%|▎         | 86/3000 [00:24,  4.51it/s, step size=1.67e+00, acc. prob=0.781]
Warmup:   3%|▎         | 87/3000 [00:24,  4.74it/s, step size=1.39e+00, acc. prob=0.780]
Warmup:   3%|▎         | 88/3000 [00:24,  4.91it/s, step size=1.61e+00, acc. prob=0.781]
Warmup:   3%|▎         | 89/3000 [00:25,  5.07it/s, step size=1.80e+00, acc. prob=0.782]
Warmup:   3%|▎         | 90/3000 [00:25,  5.04it/s, step size=1.44e+00, acc. prob=0.781]
Warmup:   3%|▎         | 92/3000 [00:25,  6.02it/s, step size=1.90e+00, acc. prob=0.782]
Warmup:   3%|▎         | 94/3000 [00:25,  6.58it/s, step size=2.36e+00, acc. prob=0.784]
Warmup:   3%|▎         | 95/3000 [00:26,  6.13it/s, step size=1.66e+00, acc. prob=0.782]
Warmup:   3%|▎         | 96/3000 [00:26,  5.87it/s, step size=2.44e+00, acc. prob=0.784]
Warmup:   3%|▎         | 97/3000 [00:26,  5.71it/s, step size=8.91e-01, acc. prob=0.779]
Warmup:   3%|▎         | 98/3000 [00:26,  5.54it/s, step size=1.30e+00, acc. prob=0.781]
Warmup:   3%|▎         | 99/3000 [00:27,  3.82it/s, step size=9.48e-01, acc. prob=0.783]
Warmup:   3%|▎         | 100/3000 [00:27,  4.11it/s, step size=1.25e+01, acc. prob=0.785]
Warmup:   3%|▎         | 101/3000 [00:27,  4.41it/s, step size=2.06e+00, acc. prob=0.777]
Warmup:   3%|▎         | 103/3000 [00:28,  2.85it/s, step size=3.35e-01, acc. prob=0.772]
Warmup:   3%|▎         | 104/3000 [00:29,  2.02it/s, step size=5.23e-01, acc. prob=0.775]
Warmup:   4%|▎         | 105/3000 [00:29,  2.08it/s, step size=8.41e-01, acc. prob=0.777]
Warmup:   4%|▎         | 106/3000 [00:30,  2.48it/s, step size=8.24e-01, acc. prob=0.777]
Warmup:   4%|▎         | 107/3000 [00:30,  2.91it/s, step size=1.38e+00, acc. prob=0.779]
Warmup:   4%|▎         | 108/3000 [00:30,  3.30it/s, step size=7.96e-01, acc. prob=0.777]
Warmup:   4%|▎         | 109/3000 [00:30,  3.69it/s, step size=8.25e-01, acc. prob=0.778]
Warmup:   4%|▎         | 110/3000 [00:30,  4.04it/s, step size=1.44e+00, acc. prob=0.779]
Warmup:   4%|▎         | 112/3000 [00:31,  3.92it/s, step size=1.15e+00, acc. prob=0.779]
Warmup:   4%|▍         | 113/3000 [00:31,  4.17it/s, step size=2.18e+00, acc. prob=0.781]
Warmup:   4%|▍         | 115/3000 [00:32,  3.37it/s, step size=3.51e-01, acc. prob=0.776]
Warmup:   4%|▍         | 116/3000 [00:32,  3.05it/s, step size=6.60e-01, acc. prob=0.778]
Warmup:   4%|▍         | 117/3000 [00:33,  2.84it/s, step size=1.08e+00, acc. prob=0.780]
Warmup:   4%|▍         | 118/3000 [00:33,  3.22it/s, step size=9.29e-01, acc. prob=0.779]
Warmup:   4%|▍         | 119/3000 [00:33,  2.92it/s, step size=1.72e+00, acc. prob=0.781]
Warmup:   4%|▍         | 121/3000 [00:33,  4.49it/s, step size=9.83e-01, acc. prob=0.780]
Warmup:   4%|▍         | 122/3000 [00:34,  4.63it/s, step size=1.79e+00, acc. prob=0.782]
Warmup:   4%|▍         | 124/3000 [00:34,  5.51it/s, step size=9.68e-01, acc. prob=0.780]
Warmup:   4%|▍         | 126/3000 [00:34,  6.13it/s, step size=2.09e-01, acc. prob=0.776]
Warmup:   4%|▍         | 127/3000 [00:35,  4.48it/s, step size=3.71e-01, acc. prob=0.778]
Warmup:   4%|▍         | 128/3000 [00:36,  2.57it/s, step size=6.02e-01, acc. prob=0.779]
Warmup:   4%|▍         | 129/3000 [00:36,  2.46it/s, step size=1.00e+00, acc. prob=0.781]
Warmup:   4%|▍         | 130/3000 [00:36,  2.85it/s, step size=1.70e+00, acc. prob=0.782]
Warmup:   4%|▍         | 131/3000 [00:36,  3.24it/s, step size=1.10e+00, acc. prob=0.781]
Warmup:   4%|▍         | 132/3000 [00:37,  3.64it/s, step size=4.47e-01, acc. prob=0.779]
Warmup:   4%|▍         | 133/3000 [00:37,  3.09it/s, step size=7.17e-01, acc. prob=0.780]
Warmup:   4%|▍         | 134/3000 [00:37,  3.49it/s, step size=1.06e+00, acc. prob=0.781]
Warmup:   5%|▍         | 136/3000 [00:37,  5.33it/s, step size=3.09e+00, acc. prob=0.785]
Warmup:   5%|▍         | 138/3000 [00:38,  4.65it/s, step size=6.52e-01, acc. prob=0.780]
Warmup:   5%|▍         | 139/3000 [00:38,  4.26it/s, step size=1.04e+00, acc. prob=0.782]
Warmup:   5%|▍         | 140/3000 [00:38,  4.45it/s, step size=5.02e-01, acc. prob=0.780]
Warmup:   5%|▍         | 141/3000 [00:39,  4.62it/s, step size=8.39e-01, acc. prob=0.781]
Warmup:   5%|▍         | 142/3000 [00:39,  4.76it/s, step size=1.40e+00, acc. prob=0.783]
Warmup:   5%|▍         | 143/3000 [00:39,  4.88it/s, step size=2.32e+00, acc. prob=0.784]
Warmup:   5%|▍         | 145/3000 [00:39,  5.78it/s, step size=1.67e+00, acc. prob=0.784]
Warmup:   5%|▍         | 147/3000 [00:39,  7.58it/s, step size=1.58e+00, acc. prob=0.784]
Warmup:   5%|▍         | 148/3000 [00:40,  6.89it/s, step size=1.41e+00, acc. prob=0.783]
Warmup:   5%|▍         | 149/3000 [00:40,  5.04it/s, step size=4.58e+00, acc. prob=0.785]
Warmup:   5%|▌         | 151/3000 [00:40,  5.66it/s, step size=1.05e+00, acc. prob=0.774]
Warmup:   5%|▌         | 152/3000 [00:40,  5.52it/s, step size=7.76e-01, acc. prob=0.775]
Warmup:   5%|▌         | 153/3000 [00:41,  5.44it/s, step size=6.73e-01, acc. prob=0.775]
Warmup:   5%|▌         | 154/3000 [00:41,  5.37it/s, step size=1.00e+00, acc. prob=0.777]
Warmup:   5%|▌         | 155/3000 [00:41,  3.91it/s, step size=1.22e+00, acc. prob=0.778]
Warmup:   5%|▌         | 156/3000 [00:41,  4.20it/s, step size=4.64e-01, acc. prob=0.776]
Warmup:   5%|▌         | 157/3000 [00:42,  2.70it/s, step size=8.12e-01, acc. prob=0.777]
Warmup:   5%|▌         | 158/3000 [00:43,  2.56it/s, step size=1.31e+00, acc. prob=0.778]
Warmup:   5%|▌         | 159/3000 [00:43,  3.01it/s, step size=1.04e+00, acc. prob=0.778]
Warmup:   5%|▌         | 160/3000 [00:43,  2.71it/s, step size=1.64e+00, acc. prob=0.779]
Warmup:   5%|▌         | 162/3000 [00:43,  3.85it/s, step size=1.56e+00, acc. prob=0.779]
Warmup:   5%|▌         | 163/3000 [00:44,  4.11it/s, step size=2.78e+00, acc. prob=0.781]
Warmup:   5%|▌         | 164/3000 [00:44,  4.33it/s, step size=2.46e-01, acc. prob=0.776]
Warmup:   6%|▌         | 165/3000 [00:45,  2.31it/s, step size=4.63e-01, acc. prob=0.777]
Warmup:   6%|▌         | 166/3000 [00:45,  2.29it/s, step size=7.99e-01, acc. prob=0.778]
Warmup:   6%|▌         | 167/3000 [00:46,  2.25it/s, step size=1.51e+00, acc. prob=0.780]
Warmup:   6%|▌         | 168/3000 [00:46,  2.68it/s, step size=1.78e+00, acc. prob=0.780]
Warmup:   6%|▌         | 169/3000 [00:46,  3.11it/s, step size=4.76e-01, acc. prob=0.777]
Warmup:   6%|▌         | 170/3000 [00:47,  2.79it/s, step size=8.68e-01, acc. prob=0.779]
Warmup:   6%|▌         | 171/3000 [00:47,  3.26it/s, step size=1.16e+00, acc. prob=0.779]
Warmup:   6%|▌         | 172/3000 [00:47,  2.91it/s, step size=2.11e+00, acc. prob=0.781]
Warmup:   6%|▌         | 173/3000 [00:47,  3.35it/s, step size=5.11e-01, acc. prob=0.778]
Warmup:   6%|▌         | 174/3000 [00:48,  2.02it/s, step size=9.39e-01, acc. prob=0.779]
Warmup:   6%|▌         | 175/3000 [00:49,  2.47it/s, step size=1.67e+00, acc. prob=0.780]
Warmup:   6%|▌         | 177/3000 [00:49,  2.97it/s, step size=7.71e-01, acc. prob=0.779]
Warmup:   6%|▌         | 178/3000 [00:49,  2.77it/s, step size=1.28e+00, acc. prob=0.780]
Warmup:   6%|▌         | 179/3000 [00:50,  3.16it/s, step size=4.60e-01, acc. prob=0.778]
Warmup:   6%|▌         | 180/3000 [00:50,  3.53it/s, step size=8.21e-01, acc. prob=0.779]
Warmup:   6%|▌         | 181/3000 [00:50,  3.06it/s, step size=1.45e+00, acc. prob=0.780]
Warmup:   6%|▌         | 182/3000 [00:51,  3.46it/s, step size=2.47e+00, acc. prob=0.782]
Warmup:   6%|▌         | 183/3000 [00:51,  3.84it/s, step size=4.30e+00, acc. prob=0.783]
Warmup:   6%|▌         | 185/3000 [00:51,  3.86it/s, step size=1.05e+00, acc. prob=0.780]
Warmup:   6%|▌         | 186/3000 [00:52,  3.65it/s, step size=7.31e-01, acc. prob=0.779]
Warmup:   6%|▌         | 187/3000 [00:52,  3.14it/s, step size=1.23e+00, acc. prob=0.780]
Warmup:   6%|▋         | 188/3000 [00:52,  3.49it/s, step size=1.92e+00, acc. prob=0.781]
Warmup:   6%|▋         | 189/3000 [00:52,  3.83it/s, step size=2.03e+00, acc. prob=0.781]
Warmup:   6%|▋         | 191/3000 [00:53,  4.94it/s, step size=7.10e-01, acc. prob=0.779]
Warmup:   6%|▋         | 192/3000 [00:53,  3.85it/s, step size=1.15e+00, acc. prob=0.780]
Warmup:   6%|▋         | 193/3000 [00:53,  4.11it/s, step size=1.71e+00, acc. prob=0.781]
Warmup:   6%|▋         | 194/3000 [00:53,  4.32it/s, step size=2.41e+00, acc. prob=0.782]
Warmup:   6%|▋         | 195/3000 [00:54,  4.52it/s, step size=1.22e+00, acc. prob=0.781]
Warmup:   7%|▋         | 196/3000 [00:54,  4.67it/s, step size=1.93e+00, acc. prob=0.782]
Warmup:   7%|▋         | 198/3000 [00:54,  5.62it/s, step size=4.90e-01, acc. prob=0.779]
Warmup:   7%|▋         | 199/3000 [00:55,  4.15it/s, step size=7.89e-01, acc. prob=0.780]
Warmup:   7%|▋         | 200/3000 [00:55,  4.38it/s, step size=1.16e+00, acc. prob=0.781]
Warmup:   7%|▋         | 201/3000 [00:55,  4.58it/s, step size=5.26e-01, acc. prob=0.779]
Warmup:   7%|▋         | 202/3000 [00:55,  3.57it/s, step size=8.60e-01, acc. prob=0.780]
Warmup:   7%|▋         | 203/3000 [00:56,  3.05it/s, step size=1.28e+00, acc. prob=0.781]
Warmup:   7%|▋         | 204/3000 [00:56,  3.46it/s, step size=1.98e+00, acc. prob=0.782]
Warmup:   7%|▋         | 205/3000 [00:56,  3.83it/s, step size=2.06e+00, acc. prob=0.782]
Warmup:   7%|▋         | 207/3000 [00:56,  4.93it/s, step size=1.18e+00, acc. prob=0.781]
Warmup:   7%|▋         | 208/3000 [00:57,  4.32it/s, step size=1.17e+00, acc. prob=0.781]
Warmup:   7%|▋         | 209/3000 [00:57,  4.50it/s, step size=1.34e+00, acc. prob=0.781]
Warmup:   7%|▋         | 210/3000 [00:57,  4.67it/s, step size=1.63e+00, acc. prob=0.782]
Warmup:   7%|▋         | 211/3000 [00:57,  4.80it/s, step size=8.71e-01, acc. prob=0.781]
Warmup:   7%|▋         | 212/3000 [00:58,  4.91it/s, step size=1.38e+00, acc. prob=0.782]
Warmup:   7%|▋         | 214/3000 [00:58,  5.86it/s, step size=4.34e-01, acc. prob=0.779]
Warmup:   7%|▋         | 215/3000 [00:58,  4.21it/s, step size=6.61e-01, acc. prob=0.780]
Warmup:   7%|▋         | 216/3000 [00:59,  3.43it/s, step size=1.02e+00, acc. prob=0.781]
Warmup:   7%|▋         | 217/3000 [00:59,  3.32it/s, step size=1.42e+00, acc. prob=0.782]
Warmup:   7%|▋         | 218/3000 [00:59,  2.95it/s, step size=8.75e-01, acc. prob=0.781]
Warmup:   7%|▋         | 219/3000 [01:00,  3.35it/s, step size=1.34e+00, acc. prob=0.782]
Warmup:   7%|▋         | 220/3000 [01:00,  2.93it/s, step size=1.31e+00, acc. prob=0.782]
Warmup:   7%|▋         | 221/3000 [01:01,  2.70it/s, step size=1.97e+00, acc. prob=0.783]
Warmup:   7%|▋         | 222/3000 [01:01,  3.12it/s, step size=2.49e+00, acc. prob=0.783]
Warmup:   7%|▋         | 223/3000 [01:01,  3.53it/s, step size=5.32e-01, acc. prob=0.780]
Warmup:   7%|▋         | 224/3000 [01:01,  2.99it/s, step size=7.69e-01, acc. prob=0.781]
Warmup:   8%|▊         | 225/3000 [01:02,  3.41it/s, step size=1.14e+00, acc. prob=0.782]
Warmup:   8%|▊         | 227/3000 [01:02,  4.57it/s, step size=2.26e+00, acc. prob=0.783]
Warmup:   8%|▊         | 228/3000 [01:02,  4.73it/s, step size=8.79e-01, acc. prob=0.781]
Warmup:   8%|▊         | 229/3000 [01:02,  4.87it/s, step size=1.20e+00, acc. prob=0.782]
Warmup:   8%|▊         | 230/3000 [01:02,  4.98it/s, step size=1.48e+00, acc. prob=0.783]
Warmup:   8%|▊         | 232/3000 [01:03,  7.05it/s, step size=5.99e-01, acc. prob=0.781]
Warmup:   8%|▊         | 233/3000 [01:03,  4.77it/s, step size=8.99e-01, acc. prob=0.782]
Warmup:   8%|▊         | 234/3000 [01:03,  4.90it/s, step size=9.75e-01, acc. prob=0.782]
Warmup:   8%|▊         | 235/3000 [01:03,  4.96it/s, step size=1.46e+00, acc. prob=0.783]
Warmup:   8%|▊         | 236/3000 [01:04,  5.02it/s, step size=2.14e+00, acc. prob=0.784]
Warmup:   8%|▊         | 237/3000 [01:04,  5.04it/s, step size=7.76e-01, acc. prob=0.781]
Warmup:   8%|▊         | 238/3000 [01:04,  5.07it/s, step size=1.16e+00, acc. prob=0.782]
Warmup:   8%|▊         | 239/3000 [01:04,  5.08it/s, step size=1.47e+00, acc. prob=0.783]
Warmup:   8%|▊         | 240/3000 [01:04,  5.03it/s, step size=7.30e-01, acc. prob=0.781]
Warmup:   8%|▊         | 241/3000 [01:05,  4.28it/s, step size=1.08e+00, acc. prob=0.782]
Warmup:   8%|▊         | 242/3000 [01:05,  4.52it/s, step size=1.44e+00, acc. prob=0.783]
Warmup:   8%|▊         | 243/3000 [01:05,  4.75it/s, step size=1.92e+00, acc. prob=0.784]
Warmup:   8%|▊         | 244/3000 [01:05,  4.90it/s, step size=1.12e+00, acc. prob=0.782]
Warmup:   8%|▊         | 245/3000 [01:05,  4.91it/s, step size=1.65e+00, acc. prob=0.783]
Warmup:   8%|▊         | 246/3000 [01:06,  4.99it/s, step size=5.68e-01, acc. prob=0.781]
Warmup:   8%|▊         | 247/3000 [01:06,  3.70it/s, step size=8.24e-01, acc. prob=0.782]
Warmup:   8%|▊         | 248/3000 [01:07,  3.09it/s, step size=1.15e+00, acc. prob=0.783]
Warmup:   8%|▊         | 249/3000 [01:07,  2.72it/s, step size=3.17e+00, acc. prob=0.783]
Warmup:   8%|▊         | 251/3000 [01:07,  3.87it/s, step size=7.32e-01, acc. prob=0.777]
Warmup:   8%|▊         | 252/3000 [01:07,  4.12it/s, step size=6.00e-01, acc. prob=0.778]
Warmup:   8%|▊         | 253/3000 [01:08,  4.36it/s, step size=7.98e-01, acc. prob=0.779]
Warmup:   8%|▊         | 254/3000 [01:08,  3.46it/s, step size=7.23e-01, acc. prob=0.779]
Warmup:   8%|▊         | 255/3000 [01:09,  3.02it/s, step size=9.59e-01, acc. prob=0.779]
Warmup:   9%|▊         | 256/3000 [01:09,  2.75it/s, step size=1.10e+00, acc. prob=0.780]
Warmup:   9%|▊         | 257/3000 [01:09,  3.19it/s, step size=2.00e+00, acc. prob=0.781]
Warmup:   9%|▊         | 258/3000 [01:09,  3.56it/s, step size=2.15e-01, acc. prob=0.778]
Warmup:   9%|▊         | 259/3000 [01:10,  3.89it/s, step size=4.01e-01, acc. prob=0.779]
Warmup:   9%|▊         | 260/3000 [01:11,  2.15it/s, step size=7.36e-01, acc. prob=0.780]
Warmup:   9%|▊         | 261/3000 [01:11,  2.17it/s, step size=1.33e+00, acc. prob=0.780]
Warmup:   9%|▊         | 262/3000 [01:11,  2.63it/s, step size=5.54e-01, acc. prob=0.779]
Warmup:   9%|▉         | 263/3000 [01:12,  2.51it/s, step size=1.06e+00, acc. prob=0.780]
Warmup:   9%|▉         | 264/3000 [01:12,  2.98it/s, step size=1.56e+00, acc. prob=0.781]
Warmup:   9%|▉         | 265/3000 [01:12,  3.41it/s, step size=5.51e-01, acc. prob=0.779]
Warmup:   9%|▉         | 266/3000 [01:12,  2.97it/s, step size=1.00e+00, acc. prob=0.780]
Warmup:   9%|▉         | 267/3000 [01:13,  2.72it/s, step size=1.89e+00, acc. prob=0.781]
Warmup:   9%|▉         | 269/3000 [01:13,  3.87it/s, step size=3.30e-01, acc. prob=0.779]
Warmup:   9%|▉         | 270/3000 [01:14,  3.31it/s, step size=6.20e-01, acc. prob=0.780]
Warmup:   9%|▉         | 271/3000 [01:14,  3.67it/s, step size=9.57e-01, acc. prob=0.780]
Warmup:   9%|▉         | 272/3000 [01:14,  3.97it/s, step size=8.50e-01, acc. prob=0.780]
