scenario,scenario_display,sample_idx,target_region,target_region_idx,inferred_region,inferred_region_idx,region_role,method,mse,mae,crps,interval_score,ci_width,coverage,median_mse
HCM,"HCM (Global, μ=1.7)",36,Global,-1,Apical,4,Global,MCMC,0.000454,,0.045470,0.641458,0.641458,1.000000,0.000454
HCM,"HCM (Global, μ=1.7)",37,Global,-1,Anterior,0,Global,MCMC,0.000386,,0.084627,1.123108,1.123108,1.000000,0.000386
HCM,"HCM (Global, μ=1.7)",37,Global,-1,Inferior,1,Global,MCMC,0.021475,,0.133327,1.682702,1.682702,1.000000,0.021475
HCM,"HCM (Global, μ=1.7)",37,Global,-1,Lateral,2,Global,MCMC,0.001243,,0.043183,0.559538,0.559538,1.000000,0.001243
HCM,"HCM (Global, μ=1.7)",37,Global,-1,Septal,3,Global,MCMC,0.026725,,0.127085,1.425224,1.425224,1.000000,0.026725
HCM,"HCM (Global, μ=1.7)",37,Global,-1,Apical,4,Global,MCMC,0.000624,,0.051612,0.692897,0.692897,1.000000,0.000624
HCM,"HCM (Global, μ=1.7)",38,Global,-1,Anterior,0,Global,MCMC,0.001204,,0.069354,0.927582,0.927582,1.000000,0.001204
HCM,"HCM (Global, μ=1.7)",38,Global,-1,Inferior,1,Global,MCMC,0.002591,,0.124282,1.770864,1.770864,1.000000,0.002591
HCM,"HCM (Global, μ=1.7)",38,Global,-1,Lateral,2,Global,MCMC,0.006818,,0.062942,0.712962,0.712962,1.000000,0.006818
HCM,"HCM (Global, μ=1.7)",38,Global,-1,Septal,3,Global,MCMC,0.048869,,0.134252,1.080771,1.080771,1.000000,0.048869
HCM,"HCM (Global, μ=1.7)",38,Global,-1,Apical,4,Global,MCMC,0.000458,,0.045299,0.662966,0.662966,1.000000,0.000458
HCM,"HCM (Global, μ=1.7)",39,Global,-1,Anterior,0,Global,MCMC,0.000645,,0.083573,1.094879,1.094879,1.000000,0.000645
HCM,"HCM (Global, μ=1.7)",39,Global,-1,Inferior,1,Global,MCMC,0.011497,,0.125116,1.697030,1.697030,1.000000,0.011497
HCM,"HCM (Global, μ=1.7)",39,Global,-1,Lateral,2,Global,MCMC,0.004130,,0.064011,0.840027,0.840027,1.000000,0.004130
HCM,"HCM (Global, μ=1.7)",39,Global,-1,Septal,3,Global,MCMC,0.013409,,0.114022,1.424716,1.424716,1.000000,0.013409
HCM,"HCM (Global, μ=1.7)",39,Global,-1,Apical,4,Global,MCMC,0.000110,,0.043955,0.603550,0.603550,1.000000,0.000110
HCM,"HCM (Global, μ=1.7)",40,Global,-1,Anterior,0,Global,MCMC,0.000815,,0.088269,1.224812,1.224812,1.000000,0.000815
HCM,"HCM (Global, μ=1.7)",40,Global,-1,Inferior,1,Global,MCMC,0.002455,,0.128407,1.798086,1.798086,1.000000,0.002455
HCM,"HCM (Global, μ=1.7)",40,Global,-1,Lateral,2,Global,MCMC,0.001646,,0.057934,0.764105,0.764105,1.000000,0.001646
HCM,"HCM (Global, μ=1.7)",40,Global,-1,Septal,3,Global,MCMC,0.016391,,0.113300,1.433081,1.433081,1.000000,0.016391
HCM,"HCM (Global, μ=1.7)",40,Global,-1,Apical,4,Global,MCMC,0.000406,,0.052277,0.755819,0.755819,1.000000,0.000406
HCM,"HCM (Global, μ=1.7)",41,Global,-1,Anterior,0,Global,MCMC,0.001660,,0.076750,0.983905,0.983905,1.000000,0.001660
HCM,"HCM (Global, μ=1.7)",41,Global,-1,Inferior,1,Global,MCMC,0.003571,,0.107962,1.536322,1.536322,1.000000,0.003571
HCM,"HCM (Global, μ=1.7)",41,Global,-1,Lateral,2,Global,MCMC,0.000459,,0.051986,0.707064,0.707064,1.000000,0.000459
HCM,"HCM (Global, μ=1.7)",41,Global,-1,Septal,3,Global,MCMC,0.074644,,0.166480,1.458450,1.458450,1.000000,0.074644
HCM,"HCM (Global, μ=1.7)",41,Global,-1,Apical,4,Global,MCMC,0.000732,,0.050662,0.667577,0.667577,1.000000,0.000732
HCM,"HCM (Global, μ=1.7)",42,Global,-1,Anterior,0,Global,MCMC,0.001649,,0.067789,0.902828,0.902828,1.000000,0.001649
HCM,"HCM (Global, μ=1.7)",42,Global,-1,Inferior,1,Global,MCMC,0.016732,,0.131675,1.616895,1.616895,1.000000,0.016732
HCM,"HCM (Global, μ=1.7)",42,Global,-1,Lateral,2,Global,MCMC,0.002042,,0.046624,0.577298,0.577298,1.000000,0.002042
HCM,"HCM (Global, μ=1.7)",42,Global,-1,Septal,3,Global,MCMC,0.057606,,0.158029,1.538651,1.538651,1.000000,0.057606
HCM,"HCM (Global, μ=1.7)",42,Global,-1,Apical,4,Global,MCMC,0.000940,,0.048919,0.694766,0.694766,1.000000,0.000940
HCM,"HCM (Global, μ=1.7)",43,Global,-1,Anterior,0,Global,MCMC,0.001370,,0.066254,0.888206,0.888206,1.000000,0.001370
HCM,"HCM (Global, μ=1.7)",43,Global,-1,Inferior,1,Global,MCMC,0.005172,,0.112367,1.610773,1.610773,1.000000,0.005172
HCM,"HCM (Global, μ=1.7)",43,Global,-1,Lateral,2,Global,MCMC,0.003884,,0.060083,0.760717,0.760717,1.000000,0.003884
HCM,"HCM (Global, μ=1.7)",43,Global,-1,Septal,3,Global,MCMC,0.028356,,0.112618,1.121394,1.121394,1.000000,0.028356
HCM,"HCM (Global, μ=1.7)",43,Global,-1,Apical,4,Global,MCMC,0.000019,,0.038121,0.578844,0.578844,1.000000,0.000019
HCM,"HCM (Global, μ=1.7)",44,Global,-1,Anterior,0,Global,MCMC,0.001477,,0.077069,0.976657,0.976657,1.000000,0.001477
HCM,"HCM (Global, μ=1.7)",44,Global,-1,Inferior,1,Global,MCMC,0.008621,,0.116930,1.613248,1.613248,1.000000,0.008621
HCM,"HCM (Global, μ=1.7)",44,Global,-1,Lateral,2,Global,MCMC,0.003366,,0.057551,0.734240,0.734240,1.000000,0.003366
HCM,"HCM (Global, μ=1.7)",44,Global,-1,Septal,3,Global,MCMC,0.017408,,0.127717,1.507311,1.507311,1.000000,0.017408
HCM,"HCM (Global, μ=1.7)",44,Global,-1,Apical,4,Global,MCMC,0.000424,,0.042543,0.604546,0.604546,1.000000,0.000424
HCM,"HCM (Global, μ=1.7)",45,Global,-1,Anterior,0,Global,MCMC,0.002690,,0.065499,0.889471,0.889471,1.000000,0.002690
HCM,"HCM (Global, μ=1.7)",45,Global,-1,Inferior,1,Global,MCMC,0.004116,,0.106052,1.387814,1.387814,1.000000,0.004116
HCM,"HCM (Global, μ=1.7)",45,Global,-1,Lateral,2,Global,MCMC,0.002366,,0.055085,0.731995,0.731995,1.000000,0.002366
HCM,"HCM (Global, μ=1.7)",45,Global,-1,Septal,3,Global,MCMC,0.075325,,0.173533,1.495350,1.495350,1.000000,0.075325
HCM,"HCM (Global, μ=1.7)",45,Global,-1,Apical,4,Global,MCMC,0.001640,,0.050294,0.692272,0.692272,1.000000,0.001640
HCM,"HCM (Global, μ=1.7)",46,Global,-1,Anterior,0,Global,MCMC,0.000261,,0.057340,0.827089,0.827089,1.000000,0.000261
HCM,"HCM (Global, μ=1.7)",46,Global,-1,Inferior,1,Global,MCMC,0.004397,,0.117855,1.675880,1.675880,1.000000,0.004397
HCM,"HCM (Global, μ=1.7)",46,Global,-1,Lateral,2,Global,MCMC,0.001110,,0.045204,0.633268,0.633268,1.000000,0.001110
HCM,"HCM (Global, μ=1.7)",46,Global,-1,Septal,3,Global,MCMC,0.066973,,0.163742,1.667292,1.667292,1.000000,0.066973
HCM,"HCM (Global, μ=1.7)",46,Global,-1,Apical,4,Global,MCMC,0.000178,,0.046243,0.621948,0.621948,1.000000,0.000178
HCM,"HCM (Global, μ=1.7)",47,Global,-1,Anterior,0,Global,MCMC,0.000058,,0.063359,0.895002,0.895002,1.000000,0.000058
