scenario,scenario_display,sample_idx,target_region,target_region_idx,inferred_region,inferred_region_idx,region_role,method,mse,mae,crps,interval_score,ci_width,coverage,median_mse
MI_1,MI Mild (μ=1.5),3,Anterior,0,Apical,4,Non-diseased,Point Estimate,0.000965,0.031047,0.031047,,0.000000,,0.000965
MI_1,MI Mild (μ=1.5),4,Anterior,0,Anterior,0,Diseased,Point Estimate,0.003173,0.056323,0.056323,,0.000000,,0.003173
MI_1,MI Mild (μ=1.5),4,Anterior,0,Inferior,1,Non-diseased,Point Estimate,0.003356,0.051118,0.051118,,0.000000,,0.003356
MI_1,MI Mild (μ=1.5),4,Anterior,0,Lateral,2,Non-diseased,Point Estimate,0.000273,0.013656,0.013656,,0.000000,,0.000273
MI_1,MI Mild (μ=1.5),4,Anterior,0,Septal,3,Non-diseased,Point Estimate,0.012483,0.111251,0.111251,,0.000000,,0.012483
MI_1,MI Mild (μ=1.5),4,Anterior,0,Apical,4,Non-diseased,Point Estimate,0.000018,0.003358,0.003358,,0.000000,,0.000018
MI_1,MI Mild (μ=1.5),5,Anterior,0,Anterior,0,Diseased,Point Estimate,0.004049,0.063438,0.063438,,0.000000,,0.004049
MI_1,MI Mild (μ=1.5),5,Anterior,0,Inferior,1,Non-diseased,Point Estimate,0.002836,0.044192,0.044192,,0.000000,,0.002836
MI_1,MI Mild (μ=1.5),5,Anterior,0,Lateral,2,Non-diseased,Point Estimate,0.000088,0.007168,0.007168,,0.000000,,0.000088
MI_1,MI Mild (μ=1.5),5,Anterior,0,Septal,3,Non-diseased,Point Estimate,0.000842,0.028341,0.028341,,0.000000,,0.000842
MI_1,MI Mild (μ=1.5),5,Anterior,0,Apical,4,Non-diseased,Point Estimate,0.000099,0.009275,0.009275,,0.000000,,0.000099
MI_1,MI Mild (μ=1.5),6,Anterior,0,Anterior,0,Diseased,Point Estimate,0.002626,0.051060,0.051060,,0.000000,,0.002626
MI_1,MI Mild (μ=1.5),6,Anterior,0,Inferior,1,Non-diseased,Point Estimate,0.004429,0.061726,0.061726,,0.000000,,0.004429
MI_1,MI Mild (μ=1.5),6,Anterior,0,Lateral,2,Non-diseased,Point Estimate,0.000404,0.019047,0.019047,,0.000000,,0.000404
MI_1,MI Mild (μ=1.5),6,Anterior,0,Septal,3,Non-diseased,Point Estimate,0.000002,0.001067,0.001067,,0.000000,,0.000002
MI_1,MI Mild (μ=1.5),6,Anterior,0,Apical,4,Non-diseased,Point Estimate,0.000176,0.013220,0.013220,,0.000000,,0.000176
MI_1,MI Mild (μ=1.5),7,Anterior,0,Anterior,0,Diseased,Point Estimate,0.014770,0.121032,0.121032,,0.000000,,0.014770
MI_1,MI Mild (μ=1.5),7,Anterior,0,Inferior,1,Non-diseased,Point Estimate,0.106200,0.324471,0.324471,,0.000000,,0.106200
MI_1,MI Mild (μ=1.5),7,Anterior,0,Lateral,2,Non-diseased,Point Estimate,0.007295,0.085276,0.085276,,0.000000,,0.007295
MI_1,MI Mild (μ=1.5),7,Anterior,0,Septal,3,Non-diseased,Point Estimate,0.000576,0.023261,0.023261,,0.000000,,0.000576
MI_1,MI Mild (μ=1.5),7,Anterior,0,Apical,4,Non-diseased,Point Estimate,0.000973,0.031023,0.031023,,0.000000,,0.000973
MI_1,MI Mild (μ=1.5),8,Anterior,0,Anterior,0,Diseased,Point Estimate,0.016135,0.123947,0.123947,,0.000000,,0.016135
MI_1,MI Mild (μ=1.5),8,Anterior,0,Inferior,1,Non-diseased,Point Estimate,0.317978,0.563726,0.563726,,0.000000,,0.317978
MI_1,MI Mild (μ=1.5),8,Anterior,0,Lateral,2,Non-diseased,Point Estimate,0.066282,0.256606,0.256606,,0.000000,,0.066282
MI_1,MI Mild (μ=1.5),8,Anterior,0,Septal,3,Non-diseased,Point Estimate,0.078433,0.273308,0.273308,,0.000000,,0.078433
MI_1,MI Mild (μ=1.5),8,Anterior,0,Apical,4,Non-diseased,Point Estimate,0.000721,0.026298,0.026298,,0.000000,,0.000721
MI_1,MI Mild (μ=1.5),9,Anterior,0,Anterior,0,Diseased,Point Estimate,0.007625,0.087289,0.087289,,0.000000,,0.007625
MI_1,MI Mild (μ=1.5),9,Anterior,0,Inferior,1,Non-diseased,Point Estimate,0.306285,0.553378,0.553378,,0.000000,,0.306285
MI_1,MI Mild (μ=1.5),9,Anterior,0,Lateral,2,Non-diseased,Point Estimate,0.045646,0.213181,0.213181,,0.000000,,0.045646
MI_1,MI Mild (μ=1.5),9,Anterior,0,Septal,3,Non-diseased,Point Estimate,0.117492,0.334798,0.334798,,0.000000,,0.117492
MI_1,MI Mild (μ=1.5),9,Anterior,0,Apical,4,Non-diseased,Point Estimate,0.000072,0.008089,0.008089,,0.000000,,0.000072
MI_1,MI Mild (μ=1.5),10,Anterior,0,Anterior,0,Diseased,Point Estimate,0.000982,0.030949,0.030949,,0.000000,,0.000982
MI_1,MI Mild (μ=1.5),10,Anterior,0,Inferior,1,Non-diseased,Point Estimate,0.006136,0.073584,0.073584,,0.000000,,0.006136
MI_1,MI Mild (μ=1.5),10,Anterior,0,Lateral,2,Non-diseased,Point Estimate,0.000199,0.010606,0.010606,,0.000000,,0.000199
MI_1,MI Mild (μ=1.5),10,Anterior,0,Septal,3,Non-diseased,Point Estimate,0.010670,0.102825,0.102825,,0.000000,,0.010670
MI_1,MI Mild (μ=1.5),10,Anterior,0,Apical,4,Non-diseased,Point Estimate,0.000065,0.006650,0.006650,,0.000000,,0.000065
MI_1,MI Mild (μ=1.5),11,Anterior,0,Anterior,0,Diseased,Point Estimate,0.007770,0.069692,0.069692,,0.000000,,0.007770
MI_1,MI Mild (μ=1.5),11,Anterior,0,Inferior,1,Non-diseased,Point Estimate,0.055864,0.236302,0.236302,,0.000000,,0.055864
MI_1,MI Mild (μ=1.5),11,Anterior,0,Lateral,2,Non-diseased,Point Estimate,0.009302,0.096438,0.096438,,0.000000,,0.009302
MI_1,MI Mild (μ=1.5),11,Anterior,0,Septal,3,Non-diseased,Point Estimate,0.010093,0.095645,0.095645,,0.000000,,0.010093
MI_1,MI Mild (μ=1.5),11,Anterior,0,Apical,4,Non-diseased,Point Estimate,0.001934,0.043827,0.043827,,0.000000,,0.001934
MI_1,MI Mild (μ=1.5),12,Anterior,0,Anterior,0,Diseased,Point Estimate,0.004531,0.065982,0.065982,,0.000000,,0.004531
MI_1,MI Mild (μ=1.5),12,Anterior,0,Inferior,1,Non-diseased,Point Estimate,0.086934,0.293840,0.293840,,0.000000,,0.086934
MI_1,MI Mild (μ=1.5),12,Anterior,0,Lateral,2,Non-diseased,Point Estimate,0.006428,0.080121,0.080121,,0.000000,,0.006428
MI_1,MI Mild (μ=1.5),12,Anterior,0,Septal,3,Non-diseased,Point Estimate,0.000838,0.026411,0.026411,,0.000000,,0.000838
MI_1,MI Mild (μ=1.5),12,Anterior,0,Apical,4,Non-diseased,Point Estimate,0.000785,0.027819,0.027819,,0.000000,,0.000785
MI_1,MI Mild (μ=1.5),13,Anterior,0,Anterior,0,Diseased,Point Estimate,0.000293,0.017109,0.017109,,0.000000,,0.000293
MI_1,MI Mild (μ=1.5),13,Anterior,0,Inferior,1,Non-diseased,Point Estimate,0.001050,0.024562,0.024562,,0.000000,,0.001050
MI_1,MI Mild (μ=1.5),13,Anterior,0,Lateral,2,Non-diseased,Point Estimate,0.000067,0.008177,0.008177,,0.000000,,0.000067
MI_1,MI Mild (μ=1.5),13,Anterior,0,Septal,3,Non-diseased,Point Estimate,0.000101,0.009631,0.009631,,0.000000,,0.000101
MI_1,MI Mild (μ=1.5),13,Anterior,0,Apical,4,Non-diseased,Point Estimate,0.000451,0.021152,0.021152,,0.000000,,0.000451
MI_1,MI Mild (μ=1.5),14,Anterior,0,Anterior,0,Diseased,Point Estimate,0.014825,0.121357,0.121357,,0.000000,,0.014825
MI_1,MI Mild (μ=1.5),14,Anterior,0,Inferior,1,Non-diseased,Point Estimate,0.113545,0.335881,0.335881,,0.000000,,0.113545
MI_1,MI Mild (μ=1.5),14,Anterior,0,Lateral,2,Non-diseased,Point Estimate,0.006187,0.078598,0.078598,,0.000000,,0.006187
MI_1,MI Mild (μ=1.5),14,Anterior,0,Septal,3,Non-diseased,Point Estimate,0.000634,0.024694,0.024694,,0.000000,,0.000634
MI_1,MI Mild (μ=1.5),14,Anterior,0,Apical,4,Non-diseased,Point Estimate,0.001828,0.042712,0.042712,,0.000000,,0.001828
MI_1,MI Mild (μ=1.5),15,Anterior,0,Anterior,0,Diseased,Point Estimate,0.004384,0.066173,0.066173,,0.000000,,0.004384
MI_1,MI Mild (μ=1.5),15,Anterior,0,Inferior,1,Non-diseased,Point Estimate,0.027490,0.165401,0.165401,,0.000000,,0.027490
MI_1,MI Mild (μ=1.5),15,Anterior,0,Lateral,2,Non-diseased,Point Estimate,0.001354,0.036033,0.036033,,0.000000,,0.001354
MI_1,MI Mild (μ=1.5),15,Anterior,0,Septal,3,Non-diseased,Point Estimate,0.001855,0.041286,0.041286,,0.000000,,0.001855
MI_1,MI Mild (μ=1.5),15,Anterior,0,Apical,4,Non-diseased,Point Estimate,0.000264,0.016165,0.016165,,0.000000,,0.000264
MI_1,MI Mild (μ=1.5),16,Anterior,0,Anterior,0,Diseased,Point Estimate,0.013951,0.118009,0.118009,,0.000000,,0.013951
MI_1,MI Mild (μ=1.5),16,Anterior,0,Inferior,1,Non-diseased,Point Estimate,0.166543,0.407536,0.407536,,0.000000,,0.166543
MI_1,MI Mild (μ=1.5),16,Anterior,0,Lateral,2,Non-diseased,Point Estimate,0.015468,0.124035,0.124035,,0.000000,,0.015468
MI_1,MI Mild (μ=1.5),16,Anterior,0,Septal,3,Non-diseased,Point Estimate,0.039248,0.195435,0.195435,,0.000000,,0.039248
MI_1,MI Mild (μ=1.5),16,Anterior,0,Apical,4,Non-diseased,Point Estimate,0.000739,0.026968,0.026968,,0.000000,,0.000739
MI_1,MI Mild (μ=1.5),17,Anterior,0,Anterior,0,Diseased,Point Estimate,0.000541,0.023151,0.023151,,0.000000,,0.000541
MI_1,MI Mild (μ=1.5),17,Anterior,0,Inferior,1,Non-diseased,Point Estimate,0.099609,0.313244,0.313244,,0.000000,,0.099609
MI_1,MI Mild (μ=1.5),17,Anterior,0,Lateral,2,Non-diseased,Point Estimate,0.009753,0.098527,0.098527,,0.000000,,0.009753
MI_1,MI Mild (μ=1.5),17,Anterior,0,Septal,3,Non-diseased,Point Estimate,0.001203,0.033305,0.033305,,0.000000,,0.001203
MI_1,MI Mild (μ=1.5),17,Anterior,0,Apical,4,Non-diseased,Point Estimate,0.000913,0.029975,0.029975,,0.000000,,0.000913
MI_1,MI Mild (μ=1.5),18,Anterior,0,Anterior,0,Diseased,Point Estimate,0.007178,0.084599,0.084599,,0.000000,,0.007178
MI_1,MI Mild (μ=1.5),18,Anterior,0,Inferior,1,Non-diseased,Point Estimate,0.001061,0.031905,0.031905,,0.000000,,0.001061
MI_1,MI Mild (μ=1.5),18,Anterior,0,Lateral,2,Non-diseased,Point Estimate,0.000757,0.026527,0.026527,,0.000000,,0.000757
MI_1,MI Mild (μ=1.5),18,Anterior,0,Septal,3,Non-diseased,Point Estimate,0.007763,0.088032,0.088032,,0.000000,,0.007763
MI_1,MI Mild (μ=1.5),18,Anterior,0,Apical,4,Non-diseased,Point Estimate,0.000085,0.008664,0.008664,,0.000000,,0.000085
MI_1,MI Mild (μ=1.5),19,Anterior,0,Anterior,0,Diseased,Point Estimate,0.007067,0.083700,0.083700,,0.000000,,0.007067
MI_1,MI Mild (μ=1.5),19,Anterior,0,Inferior,1,Non-diseased,Point Estimate,0.034025,0.184228,0.184228,,0.000000,,0.034025
MI_1,MI Mild (μ=1.5),19,Anterior,0,Lateral,2,Non-diseased,Point Estimate,0.002760,0.052426,0.052426,,0.000000,,0.002760
MI_1,MI Mild (μ=1.5),19,Anterior,0,Septal,3,Non-diseased,Point Estimate,0.005322,0.070385,0.070385,,0.000000,,0.005322
MI_1,MI Mild (μ=1.5),19,Anterior,0,Apical,4,Non-diseased,Point Estimate,0.000042,0.004787,0.004787,,0.000000,,0.000042
MI_1,MI Mild (μ=1.5),20,Inferior,1,Anterior,0,Non-diseased,Point Estimate,0.017795,0.132801,0.132801,,0.000000,,0.017795
MI_1,MI Mild (μ=1.5),20,Inferior,1,Inferior,1,Diseased,Point Estimate,0.068884,0.258805,0.258805,,0.000000,,0.068884
MI_1,MI Mild (μ=1.5),20,Inferior,1,Lateral,2,Non-diseased,Point Estimate,0.009425,0.096712,0.096712,,0.000000,,0.009425
MI_1,MI Mild (μ=1.5),20,Inferior,1,Septal,3,Non-diseased,Point Estimate,0.023395,0.152266,0.152266,,0.000000,,0.023395
MI_1,MI Mild (μ=1.5),20,Inferior,1,Apical,4,Non-diseased,Point Estimate,0.000050,0.005225,0.005225,,0.000000,,0.000050
MI_1,MI Mild (μ=1.5),21,Inferior,1,Anterior,0,Non-diseased,Point Estimate,0.043628,0.207949,0.207949,,0.000000,,0.043628
MI_1,MI Mild (μ=1.5),21,Inferior,1,Inferior,1,Diseased,Point Estimate,0.010534,0.101003,0.101003,,0.000000,,0.010534
MI_1,MI Mild (μ=1.5),21,Inferior,1,Lateral,2,Non-diseased,Point Estimate,0.001231,0.030951,0.030951,,0.000000,,0.001231
MI_1,MI Mild (μ=1.5),21,Inferior,1,Septal,3,Non-diseased,Point Estimate,0.020001,0.141241,0.141241,,0.000000,,0.020001
MI_1,MI Mild (μ=1.5),21,Inferior,1,Apical,4,Non-diseased,Point Estimate,0.000038,0.004961,0.004961,,0.000000,,0.000038
MI_1,MI Mild (μ=1.5),22,Inferior,1,Anterior,0,Non-diseased,Point Estimate,0.043072,0.205788,0.205788,,0.000000,,0.043072
MI_1,MI Mild (μ=1.5),22,Inferior,1,Inferior,1,Diseased,Point Estimate,0.052365,0.228709,0.228709,,0.000000,,0.052365
MI_1,MI Mild (μ=1.5),22,Inferior,1,Lateral,2,Non-diseased,Point Estimate,0.000211,0.013492,0.013492,,0.000000,,0.000211
MI_1,MI Mild (μ=1.5),22,Inferior,1,Septal,3,Non-diseased,Point Estimate,0.013548,0.116271,0.116271,,0.000000,,0.013548
MI_1,MI Mild (μ=1.5),22,Inferior,1,Apical,4,Non-diseased,Point Estimate,0.000308,0.017190,0.017190,,0.000000,,0.000308
MI_1,MI Mild (μ=1.5),23,Inferior,1,Anterior,0,Non-diseased,Point Estimate,0.044935,0.210665,0.210665,,0.000000,,0.044935
MI_1,MI Mild (μ=1.5),23,Inferior,1,Inferior,1,Diseased,Point Estimate,0.020287,0.142117,0.142117,,0.000000,,0.020287
MI_1,MI Mild (μ=1.5),23,Inferior,1,Lateral,2,Non-diseased,Point Estimate,0.001161,0.030121,0.030121,,0.000000,,0.001161
MI_1,MI Mild (μ=1.5),23,Inferior,1,Septal,3,Non-diseased,Point Estimate,0.014978,0.122307,0.122307,,0.000000,,0.014978
MI_1,MI Mild (μ=1.5),23,Inferior,1,Apical,4,Non-diseased,Point Estimate,0.000077,0.008350,0.008350,,0.000000,,0.000077
MI_1,MI Mild (μ=1.5),24,Inferior,1,Anterior,0,Non-diseased,Point Estimate,0.043048,0.206785,0.206785,,0.000000,,0.043048
MI_1,MI Mild (μ=1.5),24,Inferior,1,Inferior,1,Diseased,Point Estimate,0.062423,0.249732,0.249732,,0.000000,,0.062423
MI_1,MI Mild (μ=1.5),24,Inferior,1,Lateral,2,Non-diseased,Point Estimate,0.000257,0.015714,0.015714,,0.000000,,0.000257
MI_1,MI Mild (μ=1.5),24,Inferior,1,Septal,3,Non-diseased,Point Estimate,0.017059,0.130112,0.130112,,0.000000,,0.017059
MI_1,MI Mild (μ=1.5),24,Inferior,1,Apical,4,Non-diseased,Point Estimate,0.000042,0.006486,0.006486,,0.000000,,0.000042
MI_1,MI Mild (μ=1.5),25,Inferior,1,Anterior,0,Non-diseased,Point Estimate,0.009197,0.095439,0.095439,,0.000000,,0.009197
MI_1,MI Mild (μ=1.5),25,Inferior,1,Inferior,1,Diseased,Point Estimate,0.007239,0.082768,0.082768,,0.000000,,0.007239
MI_1,MI Mild (μ=1.5),25,Inferior,1,Lateral,2,Non-diseased,Point Estimate,0.002448,0.047255,0.047255,,0.000000,,0.002448
MI_1,MI Mild (μ=1.5),25,Inferior,1,Septal,3,Non-diseased,Point Estimate,0.000174,0.010145,0.010145,,0.000000,,0.000174
MI_1,MI Mild (μ=1.5),25,Inferior,1,Apical,4,Non-diseased,Point Estimate,0.000273,0.016474,0.016474,,0.000000,,0.000273
MI_1,MI Mild (μ=1.5),26,Inferior,1,Anterior,0,Non-diseased,Point Estimate,0.000091,0.007886,0.007886,,0.000000,,0.000091
MI_1,MI Mild (μ=1.5),26,Inferior,1,Inferior,1,Diseased,Point Estimate,0.093260,0.305073,0.305073,,0.000000,,0.093260
MI_1,MI Mild (μ=1.5),26,Inferior,1,Lateral,2,Non-diseased,Point Estimate,0.006695,0.081266,0.081266,,0.000000,,0.006695
MI_1,MI Mild (μ=1.5),26,Inferior,1,Septal,3,Non-diseased,Point Estimate,0.000402,0.019468,0.019468,,0.000000,,0.000402
MI_1,MI Mild (μ=1.5),26,Inferior,1,Apical,4,Non-diseased,Point Estimate,0.001877,0.043292,0.043292,,0.000000,,0.001877
MI_1,MI Mild (μ=1.5),27,Inferior,1,Anterior,0,Non-diseased,Point Estimate,0.021492,0.145242,0.145242,,0.000000,,0.021492
MI_1,MI Mild (μ=1.5),27,Inferior,1,Inferior,1,Diseased,Point Estimate,0.000768,0.025146,0.025146,,0.000000,,0.000768
MI_1,MI Mild (μ=1.5),27,Inferior,1,Lateral,2,Non-diseased,Point Estimate,0.003769,0.059549,0.059549,,0.000000,,0.003769
MI_1,MI Mild (μ=1.5),27,Inferior,1,Septal,3,Non-diseased,Point Estimate,0.007352,0.085667,0.085667,,0.000000,,0.007352
MI_1,MI Mild (μ=1.5),27,Inferior,1,Apical,4,Non-diseased,Point Estimate,0.000032,0.005053,0.005053,,0.000000,,0.000032
MI_1,MI Mild (μ=1.5),28,Inferior,1,Anterior,0,Non-diseased,Point Estimate,0.001264,0.035544,0.035544,,0.000000,,0.001264
MI_1,MI Mild (μ=1.5),28,Inferior,1,Inferior,1,Diseased,Point Estimate,0.115478,0.339140,0.339140,,0.000000,,0.115478
MI_1,MI Mild (μ=1.5),28,Inferior,1,Lateral,2,Non-diseased,Point Estimate,0.013012,0.113497,0.113497,,0.000000,,0.013012
MI_1,MI Mild (μ=1.5),28,Inferior,1,Septal,3,Non-diseased,Point Estimate,0.000138,0.011259,0.011259,,0.000000,,0.000138
MI_1,MI Mild (μ=1.5),28,Inferior,1,Apical,4,Non-diseased,Point Estimate,0.000598,0.024449,0.024449,,0.000000,,0.000598
MI_1,MI Mild (μ=1.5),29,Inferior,1,Anterior,0,Non-diseased,Point Estimate,0.002161,0.046376,0.046376,,0.000000,,0.002161
MI_1,MI Mild (μ=1.5),29,Inferior,1,Inferior,1,Diseased,Point Estimate,0.001628,0.031240,0.031240,,0.000000,,0.001628
MI_1,MI Mild (μ=1.5),29,Inferior,1,Lateral,2,Non-diseased,Point Estimate,0.003074,0.053843,0.053843,,0.000000,,0.003074
MI_1,MI Mild (μ=1.5),29,Inferior,1,Septal,3,Non-diseased,Point Estimate,0.001247,0.035317,0.035317,,0.000000,,0.001247
MI_1,MI Mild (μ=1.5),29,Inferior,1,Apical,4,Non-diseased,Point Estimate,0.000318,0.017341,0.017341,,0.000000,,0.000318
MI_1,MI Mild (μ=1.5),30,Inferior,1,Anterior,0,Non-diseased,Point Estimate,0.006586,0.079893,0.079893,,0.000000,,0.006586
MI_1,MI Mild (μ=1.5),30,Inferior,1,Inferior,1,Diseased,Point Estimate,0.173277,0.416030,0.416030,,0.000000,,0.173277
MI_1,MI Mild (μ=1.5),30,Inferior,1,Lateral,2,Non-diseased,Point Estimate,0.019413,0.139302,0.139302,,0.000000,,0.019413
MI_1,MI Mild (μ=1.5),30,Inferior,1,Septal,3,Non-diseased,Point Estimate,0.012967,0.112859,0.112859,,0.000000,,0.012967
MI_1,MI Mild (μ=1.5),30,Inferior,1,Apical,4,Non-diseased,Point Estimate,0.001673,0.040899,0.040899,,0.000000,,0.001673
MI_1,MI Mild (μ=1.5),31,Inferior,1,Anterior,0,Non-diseased,Point Estimate,0.006964,0.083121,0.083121,,0.000000,,0.006964
MI_1,MI Mild (μ=1.5),31,Inferior,1,Inferior,1,Diseased,Point Estimate,0.001483,0.033247,0.033247,,0.000000,,0.001483
MI_1,MI Mild (μ=1.5),31,Inferior,1,Lateral,2,Non-diseased,Point Estimate,0.001474,0.036515,0.036515,,0.000000,,0.001474
MI_1,MI Mild (μ=1.5),31,Inferior,1,Septal,3,Non-diseased,Point Estimate,0.002623,0.051181,0.051181,,0.000000,,0.002623
MI_1,MI Mild (μ=1.5),31,Inferior,1,Apical,4,Non-diseased,Point Estimate,0.000041,0.005668,0.005668,,0.000000,,0.000041
MI_1,MI Mild (μ=1.5),32,Inferior,1,Anterior,0,Non-diseased,Point Estimate,0.001876,0.043309,0.043309,,0.000000,,0.001876
MI_1,MI Mild (μ=1.5),32,Inferior,1,Inferior,1,Diseased,Point Estimate,0.029781,0.172545,0.172545,,0.000000,,0.029781
MI_1,MI Mild (μ=1.5),32,Inferior,1,Lateral,2,Non-diseased,Point Estimate,0.002669,0.049095,0.049095,,0.000000,,0.002669
MI_1,MI Mild (μ=1.5),32,Inferior,1,Septal,3,Non-diseased,Point Estimate,0.000112,0.010445,0.010445,,0.000000,,0.000112
MI_1,MI Mild (μ=1.5),32,Inferior,1,Apical,4,Non-diseased,Point Estimate,0.000218,0.014779,0.014779,,0.000000,,0.000218
MI_1,MI Mild (μ=1.5),33,Inferior,1,Anterior,0,Non-diseased,Point Estimate,0.042363,0.204276,0.204276,,0.000000,,0.042363
MI_1,MI Mild (μ=1.5),33,Inferior,1,Inferior,1,Diseased,Point Estimate,0.044909,0.211814,0.211814,,0.000000,,0.044909
MI_1,MI Mild (μ=1.5),33,Inferior,1,Lateral,2,Non-diseased,Point Estimate,0.000165,0.012368,0.012368,,0.000000,,0.000165
MI_1,MI Mild (μ=1.5),33,Inferior,1,Septal,3,Non-diseased,Point Estimate,0.019293,0.138721,0.138721,,0.000000,,0.019293
MI_1,MI Mild (μ=1.5),33,Inferior,1,Apical,4,Non-diseased,Point Estimate,0.000256,0.015969,0.015969,,0.000000,,0.000256
MI_1,MI Mild (μ=1.5),34,Inferior,1,Anterior,0,Non-diseased,Point Estimate,0.001903,0.043493,0.043493,,0.000000,,0.001903
MI_1,MI Mild (μ=1.5),34,Inferior,1,Inferior,1,Diseased,Point Estimate,0.042582,0.206176,0.206176,,0.000000,,0.042582
MI_1,MI Mild (μ=1.5),34,Inferior,1,Lateral,2,Non-diseased,Point Estimate,0.001395,0.035334,0.035334,,0.000000,,0.001395
MI_1,MI Mild (μ=1.5),34,Inferior,1,Septal,3,Non-diseased,Point Estimate,0.000362,0.019015,0.019015,,0.000000,,0.000362
MI_1,MI Mild (μ=1.5),34,Inferior,1,Apical,4,Non-diseased,Point Estimate,0.000015,0.003773,0.003773,,0.000000,,0.000015
MI_1,MI Mild (μ=1.5),35,Inferior,1,Anterior,0,Non-diseased,Point Estimate,0.000047,0.006621,0.006621,,0.000000,,0.000047
MI_1,MI Mild (μ=1.5),35,Inferior,1,Inferior,1,Diseased,Point Estimate,0.172307,0.412913,0.412913,,0.000000,,0.172307
MI_1,MI Mild (μ=1.5),35,Inferior,1,Lateral,2,Non-diseased,Point Estimate,0.018249,0.134808,0.134808,,0.000000,,0.018249
MI_1,MI Mild (μ=1.5),35,Inferior,1,Septal,3,Non-diseased,Point Estimate,0.000055,0.006685,0.006685,,0.000000,,0.000055
MI_1,MI Mild (μ=1.5),35,Inferior,1,Apical,4,Non-diseased,Point Estimate,0.002043,0.045201,0.045201,,0.000000,,0.002043
MI_1,MI Mild (μ=1.5),36,Inferior,1,Anterior,0,Non-diseased,Point Estimate,0.000195,0.013057,0.013057,,0.000000,,0.000195
MI_1,MI Mild (μ=1.5),36,Inferior,1,Inferior,1,Diseased,Point Estimate,0.207606,0.455630,0.455630,,0.000000,,0.207606
MI_1,MI Mild (μ=1.5),36,Inferior,1,Lateral,2,Non-diseased,Point Estimate,0.016082,0.125776,0.125776,,0.000000,,0.016082
MI_1,MI Mild (μ=1.5),36,Inferior,1,Septal,3,Non-diseased,Point Estimate,0.003611,0.059275,0.059275,,0.000000,,0.003611
MI_1,MI Mild (μ=1.5),36,Inferior,1,Apical,4,Non-diseased,Point Estimate,0.001875,0.042923,0.042923,,0.000000,,0.001875
MI_1,MI Mild (μ=1.5),37,Inferior,1,Anterior,0,Non-diseased,Point Estimate,0.004997,0.070261,0.070261,,0.000000,,0.004997
