261.62958800,-0.12096900,-0.11889100,-0.16813700,-0.27554700,-0.28883100,-0.09757700,-0.11538200,-0.12915400,-0.14713200,-0.27780500,-0.26047800,-0.06628400,-0.22511300,-0.24934400,-0.26530300,-0.19336200,0.22637700,0.18983500,0.39199700,0.87358700,1.18875500,0.27941100,0.24095100,0.26128000,0.45410100,0.90065400,0.68290000,0.21303200,0.99284000,0.55907900,0.36822600,0.47796500
202.83340100,-0.33425500,-0.31647700,-0.14010900,-0.09083500,-0.09671000,-0.24636300,-0.31325800,-0.28808600,-0.09773300,-0.06984900,-0.09675200,-0.22754900,-0.14429500,-0.12395000,-0.12196400,-0.13573000,1.11034300,0.54537600,0.28596900,0.16923600,0.21763700,0.85078600,1.21948800,0.17227500,0.32781800,0.19271500,0.20876100,0.66084600,0.30272900,0.30769700,0.27041500,0.26224700
181.14955500,-0.13796800,-0.13264900,-0.24655100,-0.14920000,-0.15741800,-0.14765400,-0.10358300,-0.12721200,-0.23284200,-0.11181600,-0.13790400,-0.13748500,-0.08656400,-0.14437600,-0.12791200,-0.12721900,0.31848000,0.28120100,0.65962600,0.35574300,0.39283400,0.39067100,0.23490300,0.29733600,0.69153100,0.36416100,0.35100300,0.28852600,0.23685800,0.32641900,0.29065300,0.20021600
276.39201300,-0.10536400,-0.11764500,-0.14797200,-0.22428400,-0.25260800,-0.33517300,-0.03843800,-0.12260800,-0.14142800,-0.21741100,-0.21898400,-0.32326500,-0.19508100,-0.26317200,-0.26720400,-0.28610000,0.24874700,0.22120600,0.29455000,0.66803800,1.12363200,1.64391600,0.17824600,0.28280700,0.38455400,0.68837900,0.80514000,0.98899100,0.85080700,0.69846300,0.34375200,0.39521900
206.84673000,-0.07410300,-0.08472700,-0.22816400,-0.26425100,-0.28081400,-0.25432000,0.00050500,-0.07807800,-0.19628000,-0.21861500,-0.21412400,-0.18526900,-0.03650300,-0.10001300,-0.09006800,-0.09620000,0.18451700,0.15450700,0.56831300,0.97329900,1.33749300,1.02552500,0.07981400,0.18146400,0.57715600,0.71649400,0.68194700,0.42624900,0.11268300,0.20159400,0.15044500,0.09251100
184.79411100,-0.15548400,-0.15106400,-0.19006400,-0.12677100,-0.13062700,-0.12859100,-0.13700900,-0.14122600,-0.18198600,-0.10574600,-0.12305400,-0.12843800,-0.15454100,-0.19107900,-0.17752200,-0.17339600,0.37679300,0.34083100,0.42115300,0.26998100,0.30174400,0.33403500,0.32421700,0.35009400,0.54896900,0.30958500,0.29516600,0.27972600,0.49319400,0.57243500,0.49814600,0.36956500
236.95352600,-0.16158700,-0.15051000,-0.23461300,-0.09830700,-0.11956800,-0.27507000,-0.10962600,-0.14950800,-0.23810600,-0.07112800,-0.10318800,-0.27621600,-0.20921800,-0.25682500,-0.22647800,-0.27268800,0.42189500,0.36386700,0.58231300,0.19626000,0.29118900,1.04243800,0.28878300,0.39899800,0.79601400,0.24211500,0.26377800,0.75853100,0.71939100,0.76760400,0.50548500,0.59163700
210.72949500,-0.29217900,-0.26774900,-0.08254400,-0.25328600,-0.27178000,-0.12409400,-0.28928700,-0.25162200,-0.03629300,-0.25562800,-0.23659500,-0.08201600,-0.15577500,-0.11211800,-0.16133700,-0.09931200,0.84359000,0.49491100,0.17478300,0.77052000,0.98782700,0.38897800,1.02237600,0.32587100,0.17163400,0.95549000,0.69918400,0.28567300,0.30632600,0.29976600,0.27851100,0.24089100
155.51259500,-0.10135900,-0.09152700,-0.11449200,-0.11804500,-0.14439400,-0.20530900,-0.03413400,-0.08805900,-0.09961200,-0.09974900,-0.11127800,-0.19167100,-0.04550800,-0.10985700,-0.09678500,-0.11295100,0.23506400,0.15478900,0.17358800,0.23408300,0.37408600,0.68318300,0.12992400,0.19227500,0.26641500,0.28779800,0.31172800,0.47089900,0.14868000,0.25222100,0.20710400,0.15353700
203.08505100,-0.14675600,-0.14644700,-0.21492800,-0.18891200,-0.19899000,-0.21942900,-0.10466400,-0.13428800,-0.20515400,-0.16589100,-0.18043200,-0.20585700,-0.13536700,-0.18939800,-0.17918100,-0.18551600,0.37234700,0.33581500,0.54870900,0.51728500,0.64412600,0.74888100,0.26580300,0.34666600,0.66473800,0.53350900,0.56902300,0.50843200,0.41864300,0.56127900,0.46761100,0.31310600
