159.44393700,-0.06582200,-0.06505300,-0.09621600,-0.15160300,-0.16176600,-0.07125500,-0.04916400,-0.06705600,-0.08069000,-0.14665600,-0.14247000,-0.05965200,-0.10996300,-0.14183100,-0.15176900,-0.11800600,0.11942100,0.09487400,0.15963000,0.34216200,0.39925500,0.17243900,0.10452300,0.13461200,0.22130500,0.43159000,0.36904800,0.13970900,0.33754200,0.39994400,0.35522300,0.27416500
157.43905300,-0.27041700,-0.24331400,-0.09634100,-0.06999400,-0.07744400,-0.12419300,-0.24991500,-0.21507900,-0.06066200,-0.05912700,-0.07356700,-0.11301800,-0.08295800,-0.08156200,-0.08171400,-0.07851200,0.69714000,0.44708600,0.17284700,0.11753000,0.14984600,0.32081500,0.73552900,0.25350600,0.20391200,0.14674100,0.14050900,0.26667000,0.15876200,0.18133700,0.14874500,0.13945900
136.36793500,-0.07013800,-0.07113700,-0.11919600,-0.08179700,-0.08526300,-0.08169500,-0.04113500,-0.06574100,-0.10793700,-0.06281600,-0.07183700,-0.07863600,-0.03762500,-0.08297900,-0.07289400,-0.07393300,0.13579800,0.11795500,0.18131500,0.14219700,0.16639000,0.17849200,0.09254600,0.14799000,0.27549700,0.17669300,0.15785800,0.14278800,0.10953200,0.17146700,0.14677700,0.11308600
173.03689000,-0.07607000,-0.07551700,-0.08682300,-0.11401100,-0.13016900,-0.28887100,-0.01014000,-0.07660700,-0.08027900,-0.10271300,-0.10704400,-0.27781700,-0.08310400,-0.16331900,-0.15340600,-0.19460900,0.15710000,0.12187200,0.12865200,0.22085600,0.35141000,1.08718900,0.09388900,0.16452500,0.18616900,0.26524900,0.31275900,0.89584200,0.33641700,0.48605600,0.38357300,0.35221000
143.46576800,-0.05493500,-0.05998800,-0.11381200,-0.13144600,-0.14166300,-0.11662700,-0.01569300,-0.05434000,-0.09492500,-0.11329500,-0.10606700,-0.09376800,-0.02643600,-0.07201000,-0.06650400,-0.06757000,0.11331300,0.09292200,0.18011100,0.27553100,0.35444100,0.30263400,0.06048400,0.11640400,0.25767000,0.35325700,0.29836100,0.19775100,0.08252700,0.14395700,0.11331700,0.08786700
137.57789200,-0.08597000,-0.08436900,-0.09815400,-0.07759100,-0.08043300,-0.07780600,-0.06219700,-0.07828300,-0.08660600,-0.06497500,-0.07108800,-0.07702000,-0.05953400,-0.09654200,-0.08901300,-0.08654400,0.16509400,0.14090000,0.14668100,0.13093400,0.15564900,0.17359800,0.12924600,0.16769700,0.21708400,0.16877400,0.15336100,0.14463000,0.15799000,0.22531900,0.19173800,0.15141100
152.45923800,-0.07767800,-0.07873900,-0.14261900,-0.07565800,-0.08386400,-0.15058800,-0.03855000,-0.07288300,-0.14249200,-0.05655900,-0.07002200,-0.15236000,-0.08210300,-0.14166200,-0.11899100,-0.14500800,0.15884100,0.14791400,0.24181700,0.12946100,0.17239300,0.37232700,0.10926200,0.17824000,0.36477400,0.16727100,0.16342500,0.30526100,0.26806200,0.37549000,0.31523500,0.26770300
150.48509300,-0.15623200,-0.13867600,-0.07775300,-0.15093900,-0.16221800,-0.08898600,-0.13742700,-0.13273300,-0.04943500,-0.14175600,-0.14096900,-0.07260300,-0.06989800,-0.07713200,-0.09338200,-0.06951600,0.33163500,0.22649400,0.13572000,0.33083700,0.39584900,0.22543100,0.30116900,0.24989800,0.15497000,0.39296900,0.36031500,0.17904600,0.14162300,0.17649300,0.16229700,0.12974900
134.48661700,-0.06293100,-0.05996000,-0.07812600,-0.07444300,-0.08653300,-0.11369300,-0.02384700,-0.05691200,-0.06790400,-0.06267700,-0.06859400,-0.11025000,-0.03113300,-0.08494500,-0.07517800,-0.08318300,0.12340400,0.09067300,0.10339200,0.12287600,0.17734200,0.26759900,0.07485200,0.12108700,0.16954100,0.16615800,0.16179000,0.21124200,0.10914700,0.19317500,0.16184500,0.12786300
146.98859000,-0.08750000,-0.09024800,-0.13695700,-0.11182400,-0.11561300,-0.10845800,-0.05866600,-0.08072800,-0.12619900,-0.09307900,-0.10165900,-0.10229800,-0.05907400,-0.10472100,-0.09640700,-0.09611900,0.17735500,0.16517400,0.24633000,0.21916300,0.25272500,0.25711100,0.13112600,0.18199500,0.32737700,0.25462800,0.24146900,0.20375200,0.15817600,0.23600800,0.20385100,0.15448700
