1.06681255,0.77441467,0.80513222,0.34136986,-1.51472899,-1.50853547,1.08518127,0.38190269,0.64084321,0.33761721,-1.75964853,-1.66968137,1.28664970,-1.34747423,-1.36332110,-1.82514747,-0.72927804,-0.79561006,-0.85871396,-0.22824587,1.37532433,1.17069439,-0.82831610,-0.50019027,-0.84949128,-0.24428937,1.62480712,1.47313579,-0.85884850,1.32992310,1.46908345,1.54606535,1.31332057
0.89243576,-4.67325029,-4.64306833,0.33720952,1.02402896,0.96767137,-0.48234961,-4.46669369,-4.20197988,0.95885397,0.94412126,0.73250842,-0.37227800,-0.49017851,0.81694356,0.64623663,0.71558331,5.00051232,3.89275208,-0.05385532,-0.82911359,-0.80661159,0.43263128,5.68248511,1.19908268,-0.42220824,-0.92946530,-0.96618819,0.61434391,-0.28948028,-0.71210580,-0.78791401,-0.48262484
-0.94024580,0.65949435,0.61918660,-0.42346748,0.65685181,0.73805796,0.77604563,0.57582142,0.68386566,-0.50754147,0.83016809,0.79282203,0.69651584,0.94895451,0.76568279,0.95738655,0.88310294,-0.63130337,-0.54734300,0.05787497,-0.58704269,-0.67545132,-0.77687574,-0.61754241,-0.61898493,0.31005887,-0.66088241,-0.78101266,-0.82312131,-0.73540951,-0.81058543,-0.81015982,-0.83423848
-0.32290468,1.06429823,0.95993409,-0.24427321,-0.88766893,-0.91818911,-0.25831511,1.19030399,1.05686869,-0.10392989,-0.72912763,-0.40055063,0.22612470,1.30415843,1.16249248,1.18281150,1.11588900,-0.85689022,-0.88504714,0.04198889,0.72143752,0.81541054,0.27812324,-0.93168988,-1.16321977,0.12770047,0.92238646,0.71865408,-0.18535795,-0.98002293,-1.08507123,-1.18838389,-1.17046662
-0.83500858,0.23794235,0.21477627,0.27686791,0.78769541,0.87989614,0.89120162,0.06712589,0.27353290,0.15411228,0.76347660,0.81893468,0.74675058,0.25343546,0.27503371,0.38874420,0.42173801,-0.33738331,-0.23780673,-0.39910032,-0.69757274,-0.76060560,-0.81846654,-0.25795124,-0.27942829,-0.28746741,-0.73189296,-0.82901164,-0.80174766,-0.29647311,-0.27326777,-0.30193112,-0.32327678
0.45931137,0.45872995,0.38684627,-1.20304908,0.84782872,0.77914111,-1.26392386,0.63825509,0.45020304,-1.57938271,1.02344675,0.85609902,-1.59525767,-0.46303583,-1.35720743,-0.66881276,-1.71712799,-0.40011823,-0.14318536,0.85616333,-0.71202810,-0.62785975,0.87039696,-0.45375696,-0.09776971,1.22330341,-0.74537052,-0.72159297,1.06213471,0.70056777,1.22508942,1.09405029,1.22716703
0.28760813,-1.63289435,-1.44501149,0.95586908,-1.49407275,-1.52180894,0.56015407,-1.74985089,-1.50789105,1.30709769,-1.60828759,-1.61735147,0.88405680,-0.07557817,0.97720128,0.23461563,1.04469590,1.33348439,0.91688699,-0.54372428,1.26418585,1.14369174,-0.37797289,1.42657173,1.13691592,-0.92285246,1.27848835,1.37992361,-0.40240148,-0.44472669,-0.76043765,-0.63472535,-0.61208180
-1.10387532,0.85139211,0.96078986,0.94345461,0.88562591,0.70076304,-0.17143733,0.99336621,0.97272135,0.73421863,0.83446180,0.90588389,-0.28623235,1.15504834,0.69456165,0.87681213,0.54469793,-0.75564953,-0.91538695,-0.97027326,-0.77665034,-0.58862424,-0.01961555,-0.79091043,-1.08253048,-0.77380078,-0.75535092,-0.73904423,-0.02881509,-0.73889687,-0.59399010,-0.63983465,-0.63722658
-0.01650371,0.19720369,0.03509608,-1.01460221,-0.27725209,-0.15320265,-0.01642535,0.15240763,0.19354058,-1.07399971,-0.10465563,-0.24687296,-0.03903764,0.26803853,-0.02084617,0.12790038,0.07144309,-0.21437151,0.08965822,0.91570971,0.16826719,0.00900959,-0.10874598,-0.23953077,-0.03307010,0.84075688,0.03796934,0.11141409,-0.11572533,-0.29478831,-0.16661642,-0.16500858,-0.28226652
-0.44350456,0.50772285,0.55258971,0.07574032,0.33235593,0.36293562,0.48491329,0.30811744,0.53078426,-0.03655790,0.36579890,0.28803550,0.34499700,-0.20595823,-0.15201874,-0.11932623,-0.23681643,-0.53332333,-0.51526293,-0.26600828,-0.35205718,-0.40399778,-0.55180612,-0.36722972,-0.47690424,-0.13412964,-0.41853729,-0.37126549,-0.43507695,0.08183756,-0.03984010,0.15075087,0.26187937
