4.40317590,-3.60773447,-2.92230727,-0.30351649,-2.57441910,-2.14366511,-2.46303850,-3.80663576,-3.70373736,0.34896995,-2.75273076,-2.30883126,-2.22076723,-4.36653295,-2.06686334,-2.68553697,-2.56899401,-1.88045438,2.08468811,1.05319357,0.40682760,2.02949575,1.00523775,1.75916022,2.37004294,0.72356210,0.20559688,3.85372587,2.50701918,1.68321223,0.76667363,1.95267134,4.78410875,3.45018710,1.75225705,-4.41724698,-2.60221022,-1.62531371,-2.80742120,-3.23050604,-3.87238244,-4.91384437,-3.32913359,-0.62917207,-2.13057638,-3.65868991,-6.68992745,-2.80085262,-2.56427849,-2.65329446,-3.68365888,-2.15693842
5.41105605,-3.69996894,-3.06534236,-2.63250944,-2.64758700,-2.22042806,-2.51429461,-3.89691702,-3.86349297,-1.97030776,-2.47722296,-2.38967938,-2.32935011,-4.35659651,-2.63601338,-2.63258504,-2.71624592,-1.91593944,2.16022484,1.32615747,1.29952199,1.80851417,1.04005738,1.70762638,2.50540403,1.14094780,1.37936217,3.40286853,2.60000721,1.72349960,0.75394703,1.12321738,4.54529405,3.44317429,1.73521045,-4.38747551,-3.04976486,-4.66414582,-3.16312283,-3.29507407,-3.54924585,-4.98142958,-4.62560999,-3.88413408,-2.69235207,-3.61556728,-6.25963734,-3.09044140,-2.27440496,-2.74855544,-3.48394636,-2.18292561
5.00705957,-3.67086609,-3.20920265,-1.68391810,-2.75995198,-2.19050402,-2.48036075,-3.86764444,-3.89336332,-1.03860771,-2.80085736,-2.36632094,-2.28480408,-4.37691383,-2.47781767,-2.71982696,-2.64626010,-1.89895421,2.17674882,1.60048391,1.72254806,2.20100720,1.02474055,1.74632775,2.46159662,1.04757705,1.70236373,4.18331201,2.58853314,1.72047108,0.77036932,1.93811392,4.80729278,3.46642588,1.75526390,-4.44527857,-3.34144686,-2.73514165,-2.90850123,-3.27392514,-3.76533589,-4.95375135,-3.98852006,-1.78922170,-2.51536735,-3.67369076,-6.52176810,-2.92533381,-2.51771442,-2.73072196,-3.60744051,-2.17336145
4.53418646,-3.61809221,-2.85170661,-0.69858260,-2.53851955,-2.15664492,-2.47828800,-3.81554795,-3.68535058,0.00913222,-2.62697762,-2.31507180,-2.23823748,-4.35837427,-2.17962255,-2.63106810,-2.59745661,-1.88921746,2.07188629,0.93743280,0.53183147,1.87359765,1.01348283,1.74649772,2.38412285,0.78660760,0.46566755,3.54757975,2.50621867,1.68434938,0.76283300,1.66933535,4.60856124,3.43993453,1.74018302,-4.39404843,-2.39911239,-2.37683337,-2.91615111,-3.25525067,-3.79306118,-4.93563469,-3.62254303,-1.61770815,-2.21502296,-3.64434128,-6.59362858,-2.87849813,-2.47556825,-2.65516726,-3.63816103,-2.16152922
4.24637983,-3.58792430,-2.77303731,0.05107781,-2.49310070,-2.13309332,-2.46327538,-3.78709655,-3.61167259,0.70726363,-2.68081887,-2.29167849,-2.20482018,-4.35589810,-1.96246068,-2.64711948,-2.55223839,-1.87664082,2.04466739,0.80105877,0.08169088,1.91811192,1.00096458,1.75749455,2.33989411,0.63782435,-0.10397356,3.60227913,2.47607654,1.66887030,0.76083117,1.85810296,4.68809455,3.43953456,1.74605687,-4.39805985,-2.19507795,-1.60025363,-2.82993580,-3.22118814,-3.87516890,-4.90634608,-3.20297123,-0.62046466,-2.02207578,-3.64484003,-6.70930360,-2.78541814,-2.54590222,-2.62282660,-3.69216968,-2.15218366
5.49364428,-3.71221717,-3.31742643,-2.68426410,-2.83697736,-2.22897359,-2.50117707,-3.90925884,-3.97476245,-2.07040417,-2.73367164,-2.40902855,-2.33479014,-4.36821548,-2.74479329,-2.70987863,-2.71086802,-1.91293727,2.22167556,1.84782963,2.62364728,2.21191006,1.04012080,1.72217552,2.52182569,1.29496905,2.84037749,4.12995770,2.63853875,1.73937319,0.76106668,1.68766434,4.72685516,3.46823908,1.75141016,-4.45006327,-3.68212867,-4.09805947,-3.08031552,-3.28714805,-3.62317995,-4.98082569,-4.54007070,-3.01473317,-2.78158003,-3.65435463,-6.33784017,-3.04112201,-2.42908549,-2.77449506,-3.52454757,-2.18404599
4.56692040,-3.62562753,-3.00198515,-0.70224370,-2.62553086,-2.15661556,-2.46804270,-3.82368727,-3.75981377,-0.03643382,-2.76329514,-2.32434546,-2.23861051,-4.37015197,-2.18631503,-2.69329808,-2.59094460,-1.88605301,2.11031181,1.20104789,0.74733581,2.07125241,1.01098553,1.75583738,2.39591979,0.81250467,0.58666015,3.93837539,2.52925220,1.69371340,0.76851242,1.94258392,4.78477567,3.45453344,1.75252899,-4.42522149,-2.80698409,-1.92365881,-2.83290874,-3.24519817,-3.84321748,-4.92712992,-3.52347810,-0.97733431,-2.24183548,-3.66394596,-6.64308722,-2.83810827,-2.54915466,-2.67520896,-3.66220698,-2.16180248
4.67690120,-3.63191141,-2.87459834,-1.05074727,-2.54576790,-2.16756911,-2.48660861,-3.82907323,-3.71230914,-0.34165500,-2.58283583,-2.32573999,-2.25458863,-4.35869173,-2.27179787,-2.62044949,-2.62002914,-1.89519474,2.08100608,0.96975570,0.65774575,1.82129142,1.01930196,1.73945261,2.40481649,0.84319176,0.64737126,3.46834637,2.51890953,1.69087054,0.76216270,1.52372119,4.56644340,3.43869463,1.73696639,-4.38646057,-2.45693612,-2.80907739,-2.96821385,-3.26982681,-3.74583067,-4.94730987,-3.82127298,-2.15278936,-2.29682138,-3.63966071,-6.52985604,-2.92539295,-2.42987150,-2.66931105,-3.60816918,-2.16581943
4.41996209,-3.60834688,-2.88715975,-0.37301085,-2.55864694,-2.14616123,-2.46691750,-3.80668406,-3.68927658,0.30613352,-2.71350048,-2.30900558,-2.22353387,-4.36253298,-2.08665137,-2.66705142,-2.57470116,-1.88240173,2.07771533,1.00098588,0.42807061,1.98501091,1.00676785,1.75540396,2.37033689,0.73405532,0.25985328,3.75386813,2.50364634,1.68163416,0.76474426,1.87865696,4.72520481,3.44616073,1.74838000,-4.41149568,-2.50983028,-1.81736559,-2.83787573,-3.23530031,-3.85194839,-4.92013488,-3.39833132,-0.88199939,-2.14580325,-3.65339550,-6.66711829,-2.81989440,-2.54118619,-2.65066696,-3.67281634,-2.15770355
5.16409152,-3.68122383,-3.14902400,-2.07638816,-2.72224811,-2.20501086,-2.49543260,-3.87807823,-3.87949144,-1.39473010,-2.67318904,-2.37639645,-2.30339343,-4.36510439,-2.56084058,-2.67520058,-2.67563732,-1.90650020,2.16725781,1.50181543,1.77176322,2.05214542,1.03208977,1.72911865,2.47774393,1.12158099,1.85412617,3.86513203,2.59148971,1.72036665,0.76276054,1.61542598,4.66477487,3.45643996,1.74513229,-4.42966787,-3.23832049,-3.56976123,-3.03383611,-3.28127120,-3.67175725,-4.97327709,-4.28026764,-2.67058972,-2.60054952,-3.64867656,-6.41371553,-2.99857369,-2.42800134,-2.73457936,-3.55730835,-2.17726910
