4.94835400,2.17524778,0.82278336,2.02380254,-0.18693722,0.73298190,-0.03399620,-0.11942012
-1.10165577,-3.50195983,-0.09748510,0.14589383,1.13445526,0.17537057,0.37460562,0.16053136
1.39240728,5.19156700,-0.51021319,-0.65187217,0.07964433,-0.05195523,-0.02079818,0.07251089
0.54967430,-0.08612698,-3.05679926,0.59560283,-3.50354696,0.17877244,-0.00506533,0.40760326
-5.09772417,-1.29098349,3.29195203,0.78576699,1.50505948,-0.10984113,-0.33111049,-0.26276994
-4.91240252,1.71918217,-0.48494142,0.69810183,0.78883521,-0.05823732,-0.07958962,0.13063565
-0.50360518,-1.94350936,-0.92370713,-1.45446249,0.89995811,0.23287386,0.20141918,-0.38141498
2.10654852,-0.34088448,3.98925876,-1.39751151,-0.86087810,0.62294012,-0.37433585,0.11133498
-1.14162848,2.42814913,-3.13171730,1.22261585,1.14415499,-0.21951168,0.05344401,0.12625507
-3.35704893,4.02047067,0.55394614,-1.70136223,0.04395723,0.52501562,0.35056334,0.25693907
3.72199382,-8.18633369,4.00592038,-0.30808855,4.14058342,-0.05633332,0.35084575,0.31150797
-0.71635385,-2.55616314,2.01681889,-2.46871140,-1.35972509,-0.63054964,0.03741722,-0.06781771
-1.43940773,0.03059781,-2.23682373,3.35385531,-0.11823115,0.10084389,-0.28719238,0.00395126
1.41995087,5.69971479,2.71707490,-0.21141837,1.40931000,-0.01195943,-0.06703274,0.11157717
-0.74823715,-3.16996186,-2.57452511,-0.10683397,-3.15051594,-0.07656939,-0.05187499,-0.20840298
-5.99305708,0.81684746,-0.73703449,-1.81586681,0.57509098,0.04331278,0.42924703,-0.00591452
4.12909231,-4.79655284,-0.10078828,3.95496723,-0.90166420,0.00723184,-0.56021478,0.21096587
-2.63231062,-2.29726700,1.05553420,2.55546624,-1.08663457,-0.13456161,-0.08872083,0.01562726
4.10998812,5.86514559,0.30562842,-0.28955334,0.98584923,-1.08405164,0.11082769,0.00858409
6.35153879,4.26781811,2.97540944,-3.21114933,-3.15329223,0.72782185,0.57846270,-0.29544328
-2.76045393,-0.27013903,-2.84977884,-0.19781019,2.71343912,0.16705399,-0.23577073,0.24794074
-1.95676815,4.92360259,0.67385455,0.47253487,0.82909970,-0.01433088,-0.04596216,0.05040238
0.71903643,-7.36599252,2.74351065,3.44987259,-2.26387281,-0.19556633,0.22534488,-0.31095136
-2.55318540,-0.47962512,1.63468065,-3.29730402,-0.12073916,0.12446200,0.13842736,0.25433327
10.05709557,6.96209074,-2.57841902,1.02046001,1.47489917,-0.22089331,0.09213795,0.25686100
-3.82122387,-0.36224342,0.41808151,4.06264006,-4.18563731,0.12208000,-0.10906674,0.38234849
3.58022689,-1.31901673,-3.05223414,-1.05178108,3.13209560,0.32872705,0.08795499,-0.08819501
5.59453017,-6.65624642,4.31484111,-4.55699040,-3.99784356,-0.47053671,-0.46207117,-0.20307892
-6.32914247,2.15312537,-1.47041300,0.32738620,2.01962059,-0.14143759,-0.08731520,-0.11864666
-1.13669548,1.10454587,2.59506708,0.39700847,0.58661732,-0.61998013,-0.14914451,0.53988341
2.48582779,0.98045230,-5.35302834,-2.09569844,0.26192714,0.36090934,0.13270842,-0.02609492
-2.36170424,-0.45496449,0.61790827,1.99372542,-1.66203210,0.31074720,0.37929559,-0.19283891
-4.34541301,0.39450771,0.06684865,0.76779950,0.83154449,-0.33432711,-0.33012854,-0.05817068
-2.19628753,1.28323855,1.14265922,0.55408474,0.57280429,0.38305627,0.18384946,-0.10462322
-2.59667239,-0.45187891,-0.47822973,-0.19472020,0.48856094,-0.35490452,-0.03779801,-0.05968188
-2.85661868,0.61194815,0.82180949,-2.88810868,-1.68482691,-0.12543601,0.56017283,-0.28052914
5.68073656,-0.16901866,-0.82920428,1.78835554,2.07946621,1.23204665,-0.77334321,0.17376403
0.02614339,3.83048914,0.85650838,-0.06316021,1.04485691,0.34500448,0.29180033,-0.10089257
-3.51650145,-1.56409447,1.55378455,-0.88585754,-1.05295684,0.01959683,-0.29282092,-0.17495827
1.23472047,-5.68848890,-7.35212269,-1.10403541,1.77869564,-0.54309732,-0.39631216,-0.23363747
-0.07059894,2.02561924,1.42265337,1.80385114,0.37875327,-0.34707031,0.24565507,-0.30708919
-2.03878931,-1.28864404,-6.88642908,-0.14152186,1.59514487,-0.05160585,0.17498627,0.20200712
1.43407973,1.28510809,3.67753826,-0.11008207,1.79833143,-0.09244845,-0.62079374,-0.02724728
12.37765833,6.72730354,1.12912612,-8.44401338,-6.94725318,-0.36400172,-0.85239020,-0.48179125
-3.93199851,0.17336437,1.82389156,1.52748545,0.64341595,-0.08808203,0.25566747,-0.45656753
5.36604970,-7.99589950,-6.56737369,2.73712811,2.36482053,-0.58054723,0.39110816,-0.43943914
-3.04520488,2.13250055,-0.18462279,-2.19005546,-0.87290747,0.10722657,-0.24424392,-0.21298398
-0.50175156,2.88640219,-0.10300426,0.28789987,-1.95137632,0.77046843,0.33787623,0.06457099
-2.09906529,-0.27691007,3.47740463,-0.46768331,2.17047620,-0.11856102,-0.21892478,-0.11739478
4.27980327,-5.82305758,5.69333384,-1.60603016,2.04775238,0.44187494,0.07266560,0.57794563
-1.02876726,2.06493375,0.15928240,4.87271009,-5.37408292,-0.59126161,-0.31976544,0.48255883
-0.83311981,-1.63553584,-6.82469631,-2.20717306,2.19866782,-0.29989763,-0.11647703,0.20506931
-3.01599812,-0.37006614,1.68620213,2.21690479,0.32383794,0.07572384,-0.13921726,-0.34365942
1.30319470,5.48348355,0.09994693,-0.24114425,1.49662958,0.80990133,-0.00762069,0.07109586
1.97746747,-2.99194584,2.97230197,2.52461890,-2.35736039,-0.57125653,0.46881960,-0.31530114
3.09895244,-6.53796573,-3.21717526,-2.49002191,3.08778516,-0.26200636,-0.21135506,0.48640363
-3.42228314,3.04166723,0.45582815,1.99066235,-0.58601870,0.19552725,-0.03581208,-0.32502812
-1.43170242,-0.91291180,-4.18284641,3.92810298,-2.58889663,-0.31528692,0.09640355,0.37714460
-0.69630707,-3.20394125,5.01027495,-0.16557830,2.31911663,0.06240859,-0.16465502,-0.26376204
2.94757133,-3.00882191,-0.68983803,-9.10960220,-6.00645618,0.55406159,-0.80564650,-0.70187233
-5.62761569,2.65256585,0.63806982,0.13763939,1.91824867,-0.08686939,-0.13802362,-0.10723044
-2.65156861,-1.95911844,-3.77912567,0.61662814,1.76316566,0.04341175,0.05573743,0.29032685
-1.05708841,0.49842700,1.63144450,-1.57072518,-0.68167832,-0.36612334,-0.00357673,-0.47501384
7.21959994,6.56895881,1.52805430,-0.56392890,-0.39993835,-1.28114506,0.82881010,0.35337674
-2.30289488,-1.98791725,3.02012148,0.23358218,1.27816001,-0.02257889,-0.56589850,0.12774060
3.59479949,3.15150777,1.41706653,-0.65945878,1.18178040,0.70845584,-0.03570184,0.28066955
-4.22660109,1.19622844,-0.62689302,-0.64530090,-0.38786865,0.21731001,0.14474475,-0.04906516
-1.35863560,-2.45197685,-4.24317244,-2.02903394,-0.56058889,-0.10430555,0.41595538,-0.13558194
-0.50544315,2.70071876,1.93949126,2.98118204,-0.65464135,-0.22554281,-0.61243816,-0.03657819
-5.18953622,3.05925564,0.44115416,0.38070265,1.16618791,0.06118633,0.10860477,-0.23934935
-1.96024171,-1.34337604,1.82282336,-0.85784952,0.50993985,-0.50507901,-0.64617165,0.13471669
-2.95927293,0.64024500,-0.16932923,-2.09190772,-2.34680129,0.04057306,0.25849918,0.45620187
2.91102984,-2.99571788,-7.14542119,1.58212868,2.14816571,0.31007668,0.00480033,-0.25160764
-0.83395951,1.93806340,1.20915631,0.06839770,-0.91487866,-0.38288843,0.43319672,0.28531641
4.94648992,-0.84955089,-4.87624755,0.50136275,2.85416378,0.44037459,-0.38051372,-0.26882156
-0.18107404,-1.48016500,1.56993019,-1.80459879,-2.67035349,0.38806021,-0.53746988,0.14928590
-3.93783670,0.90422656,0.23371487,0.91330199,1.60413383,-0.32311269,0.24302320,-0.37487823
5.04401976,-13.89032610,8.08054583,7.37549994,-4.31122564,0.07617503,0.74731130,0.57524056
10.29868784,3.71701308,-7.93751494,-3.03705303,-0.08927679,0.78780233,-0.37907727,-0.29172568
0.63669866,3.58029443,1.86681086,0.79380377,-1.41123436,-0.17822825,-0.03769666,0.04231736
-4.95949469,0.01648634,0.36975640,-0.57633618,2.28029567,-0.11283542,-0.28712439,-0.08952901
0.06470927,-1.55741544,4.35320338,-0.63889757,1.85725143,0.07185410,0.56382984,-0.30857596
-4.71553973,-0.10038903,-1.16638223,1.95251500,-1.65834878,-0.12084154,-0.18396898,0.04433014
-4.63479360,1.64287654,-0.11213949,-3.40389696,-1.13863511,-0.06698861,0.22697234,0.11359470
13.16701450,-0.10320925,-4.21705481,3.53830283,1.42661348,-0.64555908,-0.03156292,-0.23385970
-3.99174240,-0.68442084,-0.97842989,2.22697067,-0.51752163,-0.03059413,0.25520951,0.01725302
2.81600744,0.27848324,-3.22058243,-1.46329932,1.96460951,-0.38670105,-0.34998146,0.33094576
1.66167713,2.64597921,2.92265601,-0.48649929,-1.79422847,0.07195759,-0.38818454,0.16594791
-4.42968825,0.71421105,-0.62697318,-0.19584965,1.61170449,0.06817146,0.24027885,-0.20070898
4.00611933,8.59488174,2.52598339,-1.44172356,0.06485579,-0.23420986,0.60194980,0.16057163
2.27825397,-6.30787219,0.52342305,5.15575238,-3.69396855,0.02644477,-0.19750300,0.11850094
-3.21216121,-1.06087773,-2.18869785,-5.52094104,-1.64992171,0.07232789,-0.27946205,-0.03622484
0.33671378,-0.68797235,0.49421313,2.35546596,1.46862524,0.07660891,0.32133945,-0.53260682
1.34133089,2.33022371,4.39909336,0.13040563,1.19205612,0.82499536,0.17938443,-0.44021703
-1.76512370,1.28341399,-2.37881184,-1.02391026,-0.86522713,-0.13301314,-0.13912012,0.14710695
-3.15815234,2.38608243,-1.20112086,-0.57635277,0.17667426,-0.45753226,0.31644291,0.37857445
2.77139121,-2.76736922,-0.78967134,2.59192581,0.43482006,0.31771004,-0.41874647,0.11546227
0.99502276,-9.15250778,7.39282994,-0.34987737,4.37423381,-0.01240930,0.21503071,0.54972909
-2.36534758,1.07998369,-4.13374778,-0.27579495,1.09417486,0.17367747,-0.01195218,-0.01900035
-0.13521741,1.17974820,1.43002786,-2.47206497,-4.20993860,0.48709210,-0.08996427,0.08052028
-1.55264829,-1.01229309,-0.06457826,1.59306953,0.95532106,-0.28275643,0.17876786,-0.05413965
-1.89866458,0.19021986,-5.00468249,0.30377689,1.00206965,0.21090755,0.29809935,0.57721165
10.99571761,0.29403944,6.53025915,-2.77132326,2.02128183,0.14427751,0.03746641,-0.20018705
4.14451759,-3.69920649,-0.88136292,1.63408571,-1.13687057,0.46359446,-0.05090331,0.00097428
-6.47008990,1.34878338,0.98384951,1.18927509,0.31559870,-0.13118122,-0.09679100,-0.39405692
2.51272458,3.04376277,-2.85680548,-0.44715400,0.93378242,-0.36583912,0.17617552,0.52701743
-5.16304310,-0.63445438,2.09064976,0.15629059,0.73587582,-0.19657295,0.00685119,-0.37631605
0.66869037,-5.84919886,0.75122862,-5.10502291,-2.79063764,0.02499241,-0.32085628,0.00531573
1.73577950,6.36057863,0.43727877,1.97096836,0.46863348,0.14467884,-0.24424635,-0.07227280
-1.45240076,-1.69982744,-1.08168465,0.84641473,2.28837266,0.29284247,-0.15295771,0.13650214
-3.93002551,-0.31743068,0.80907706,0.67020018,-3.54554211,-0.43811823,-0.03667966,-0.33207515
-1.08295730,-0.47409552,-0.84743226,-3.57835576,0.03651401,-0.03108700,1.04690784,0.35910156
-1.14756155,1.46967365,0.20359618,1.41360703,0.04841500,0.38175732,-0.23915756,-0.05606848
0.50542787,-0.77914998,-1.58615335,2.55758135,-1.61022911,0.06665108,0.01808866,0.50499192
-0.71365672,2.96488638,0.64256203,-0.76681684,1.10213466,0.66870381,-0.07591289,-0.25206714
1.24020261,-1.77080599,-2.93377078,2.25031302,-3.62693987,0.17101018,0.76028922,-0.26217407
-1.67763096,0.20385170,3.86784797,-0.08350132,2.30442817,-0.75282937,-0.82232504,0.32456798
-3.66958579,0.21861287,2.10420806,2.36861554,-1.12655303,-0.13676793,-0.20917842,-0.04631600
9.08534990,5.33009419,-3.19660630,-0.79933658,2.81065550,-0.54219763,-0.02799699,0.05332642
0.10478902,-0.73368964,-0.51191450,0.55019356,-3.50671116,0.18614644,0.81815513,0.38065755
-4.30111539,-0.97959426,-0.02082203,-0.44846562,1.98658373,-0.03654318,-0.44895759,0.22628068
1.74276151,0.52761960,3.59905916,-1.25206101,1.74705867,-0.07304731,-0.34454387,0.43081770
-2.89740334,-0.43364861,-3.96382546,0.49933837,0.45396129,-0.03879706,0.27519442,0.00280782
-2.52490536,-1.56576726,1.36803762,-5.32227343,-2.45638410,0.06402393,0.12271877,-0.61461893
3.39418639,2.64330641,-0.33929931,5.24134217,-2.07554769,0.44748992,-0.27032733,-0.19486406
-3.80908861,3.35509354,0.09125589,0.53881769,0.49591826,0.37670823,0.11357346,0.10637459
1.21038007,-4.86824788,-0.83456441,-1.96716328,-0.50895725,-0.25964324,0.03574086,-0.05531768
-0.70611378,0.77597146,3.14396232,-0.49931230,0.44692915,-0.57402613,-0.13449983,0.03164940
3.93635110,5.27261204,-2.16308751,0.67396127,1.61492109,0.98853077,-0.16321003,-0.15866039
-4.90534240,1.96080010,0.55649439,2.62206070,-2.03367263,-0.10506021,-0.14606377,0.19864452
6.82326841,-11.56005140,6.27866812,0.58404085,4.14694319,0.61283062,0.64007642,0.04920397
-0.27607734,-1.38288751,-0.00140266,-4.10548356,-1.72189205,0.35683373,0.09817985,0.07882188
-3.51613765,0.72959474,-1.20360181,0.10558386,2.17117891,-0.45144981,-0.08503196,0.07139725
3.53710430,-11.96552037,5.32650881,0.94209857,2.61131807,0.18567117,1.04454954,0.32792903
-0.27032206,4.93951955,1.59108101,0.00957006,-1.85198589,-0.36202886,-0.19305590,-0.15708793
4.93548327,4.24206738,-1.46747731,-1.44615255,0.11061169,0.70938456,0.10802446,0.14088473
-3.07340235,-1.47284220,0.90401221,0.47090691,2.30459889,0.13259671,-0.13363833,-0.11290095
13.25299590,4.80234128,-1.77154512,0.31879063,2.02535146,-1.00308444,0.63700824,0.11113213
-3.33902730,0.47621232,-1.04891436,2.72813282,-1.12197331,0.02616034,-0.41896813,0.08742244
-4.16891767,-0.56106031,-2.63865917,-6.13484260,-3.37019885,0.01156544,0.15324287,0.01898860
-0.27868664,-0.71204574,4.63155856,1.56769940,0.90656762,-0.12540260,-0.46654718,-0.01201243
-1.39123398,1.37169478,-3.56251728,-0.32491987,2.84342627,0.49306069,0.16681402,0.08638186
-1.15077413,-2.17418093,0.42660732,-1.10145373,-2.41033863,-0.16789585,-0.37315654,-0.14741756
-2.71769278,0.07275774,-0.74763076,-1.80083860,0.14120207,-0.23391862,0.09466297,0.47375001
-1.76733800,-1.04538342,2.13714854,4.19303760,-2.71306139,-0.02558544,0.31828314,-0.43781362
-1.29081193,-1.33062774,-1.52909247,0.95103099,-1.44465354,-0.04347635,0.80466509,0.49135382
-3.89136785,1.96837431,2.07955209,-1.21473986,0.46952299,0.09630653,-0.32209198,-0.22680028
5.67848081,-1.78568687,0.67170496,0.10275725,-1.24395716,0.75247373,-0.77270734,0.25230671
0.03738493,3.36534666,-1.56485062,0.65880949,2.38365065,-0.44193571,0.08963780,-0.00188243
2.14639681,-1.83706050,-1.56388486,-1.32540686,2.20829264,0.57451772,0.80035552,0.27470826
-2.28354518,1.78889344,0.08965388,-0.28222302,-1.42444206,-0.76003435,-0.02599896,0.12903460
-3.06262104,2.28622360,-1.79562839,-1.26373285,0.25802225,-0.12489980,0.16078250,0.23253680
4.19430338,-2.38889915,5.72905142,3.78907064,-0.36672335,0.77328795,-0.39520024,-0.35722339
-0.35187138,-2.99914601,3.63871396,0.54900204,0.32901170,-0.29194905,0.05587760,0.09185227
-2.28158293,4.86538905,0.43604606,-0.83527444,1.24002817,0.42006271,-0.16049845,-0.19230261
-4.73466304,-0.47030947,2.31447492,0.45117036,1.89981982,-0.23675077,-0.23490949,-0.11964152
-3.77412719,-0.39798474,0.81199738,1.98470202,0.20292117,0.07706567,-0.08415330,-0.07036067
1.04730586,3.29396028,1.49401860,-1.36135952,0.21878132,-0.09465415,-0.26885856,-0.22954355
8.08059238,-3.71622902,-5.70711044,-0.97811989,1.62556034,-0.30217516,-0.45440056,0.50684164
-5.61925624,0.82160837,0.85446296,-0.43336378,0.69728509,-0.13664116,0.54082235,-0.44454962
1.03172371,0.11508837,-5.81370391,0.69823176,1.03651083,0.24759748,0.45377948,0.17478914
-3.15213533,-2.30589033,0.97718276,0.56502292,-0.48611661,-0.00277063,-0.36830964,-0.00250746
-2.45707137,0.27024757,-0.55991400,-2.84340177,-1.10010079,0.09013364,-0.12275206,0.21219635
5.59457407,8.03124798,3.46647526,0.85928437,1.81987134,-0.06336852,0.07588252,-0.55090160
-0.43036550,-0.12400263,2.98408139,1.06222169,0.45143942,0.35714898,-0.22812080,-0.06394449
-0.16553869,0.43797935,-3.14615333,0.88105528,-1.56949421,-0.25610038,-0.04654898,0.14154440
-3.54593996,-0.87996626,0.92809890,-3.45419939,-0.59912347,-0.05632395,0.63432438,0.04245237
-3.40523559,0.72344222,-1.44411336,1.23842631,0.80224907,0.20400661,-0.31000688,0.05305520
-0.89310336,-0.25680832,1.48725408,-0.67991826,-0.48398761,-0.26293027,0.20846918,0.67463369
-1.60651527,1.95780869,0.42151955,0.18878754,0.26445589,0.12468151,0.16408468,-0.21515189
0.38387776,1.17043969,1.60135260,-2.67286782,-1.93177929,0.49399790,0.28464926,-0.74791033
1.97947363,-2.77729694,-5.45556966,1.74466394,2.62892132,-0.26938078,-0.43498633,-0.00775940
-6.38493320,1.63842766,-1.16862177,1.40417324,0.38687583,0.09558048,0.14031887,0.05052802
4.72650979,-6.57084454,6.62700152,-3.72999639,2.30705557,0.13311922,-0.56972968,0.22426552
12.32053766,7.85552736,4.58623298,2.54310430,-2.78865429,0.13386426,-0.09495648,-0.23106803
-0.77129028,-1.16003611,-5.85322187,0.61988779,2.14233907,-0.03401924,-0.18923575,0.07663967
0.18426681,5.94793057,0.91112241,-0.61709614,1.45015519,0.02928565,-0.04001890,0.01703128
0.45393517,-5.71541320,-1.15276465,2.81824511,-0.29829568,-0.16041594,0.46667673,-0.46693082
-2.26101460,-3.62240558,2.57888498,-5.42681482,-1.80455227,0.10281561,0.30381377,0.35258184
2.31510854,2.77101013,-1.07393090,4.37013652,-1.91669915,-0.34913410,-0.19117373,0.29017527
-0.66283336,3.36629664,2.72395857,-0.31124795,0.24883554,-0.16897571,0.52409128,0.07487472
-3.47926212,-0.89109846,-0.99614684,-0.82480602,0.04702152,-0.05079443,-0.13298201,0.03428763
-1.76458495,-1.95151986,0.09980571,0.22257436,-0.30282091,0.32197867,-0.26008560,0.22302344
5.65096415,3.36035272,-4.07587980,1.38457877,1.97265559,0.49113537,-0.09672467,-0.19371540
-4.30374434,1.53470957,-0.91645099,-0.57805360,1.11882309,0.04675051,0.53160893,-0.07048249
7.93936163,3.25468346,1.26849875,-0.01416874,1.83707916,-0.69020850,-0.63848890,0.48726503
-1.44379042,0.74065547,1.89554762,-4.63165871,-3.51000035,-0.23140152,-0.22046315,-0.21982472
-2.50746721,-2.54106949,-1.81579240,4.36067842,-0.92989040,-0.03452022,0.04043275,-0.11115078
-3.18858311,0.04961912,0.16108401,-0.14849396,2.44566794,0.00054843,-0.15773725,0.16907930
1.36928402,-0.24155135,-3.42008888,1.46408458,-2.84294328,0.55170365,-0.19318094,-0.06801118
-4.95648458,3.66251037,0.59299078,-1.93171719,-0.26623921,0.18424057,0.27266399,0.26606519
0.55455613,-5.80481298,2.91913299,2.00167895,0.19662953,-0.46240295,0.34284498,-0.04833162
2.21619233,-5.66822118,6.37041854,2.75652023,-1.82626108,0.29515995,0.09547395,0.10960239
-3.60286326,1.25983581,-2.28001094,-0.79427337,0.67427641,-0.22335293,0.07216158,0.07813700
-0.33452958,1.27348105,-1.07543887,-2.05930376,-1.69996897,-0.27888347,0.03166719,0.38571601
4.98157442,0.90175677,0.73702464,-0.06040301,3.84641499,0.76684611,0.16436376,-0.40778940
